record_id,date,school_id,grade,total_students,present_students,teacher_present,marked_by,is_impossible_attendance,attendance_valid,attendance_rate_pct,day_of_week,is_sunday,is_proxy_fraud
ATT0001297,2025-11-25,0476,6,252,155,True,Unknown,False,True,61.50793650793651,Tuesday,False,False
ATT0003643,2025-06-03,0092,V,154,142,True,Headmaster,False,True,92.20779220779221,Tuesday,False,False
ATT0017900,2025-09-07,0020,II,206,201,,Headmaster,False,True,97.57281553398059,Sunday,True,False
ATT0019112,2025-06-13,S0376,3,201,178,True,Clerk,False,True,88.55721393034825,Friday,False,False
ATT0008549,2025-07-26,SCH0491,8,141,100,,Unknown,False,True,70.92198581560284,Saturday,False,False
ATT0005452,2025-03-09,S0379,7,75,59,False,Headmaster,False,True,78.66666666666666,Sunday,True,False
ATT0010686,2025-06-22,SCH0497,III,65,46,False,Unknown,False,True,70.76923076923077,Sunday,True,False
ATT0015450,2025-04-16,SCH0275,3,286,300,,Headmaster,True,False,,Wednesday,False,False
ATT0007867,2025-10-09,SCH0157,1,51,33,True,Headmaster,False,True,64.70588235294117,Thursday,False,False
ATT0012868,2025-04-12,0006,10,144,105,True,Headmaster,False,True,72.91666666666666,Saturday,False,False
ATT0014608,2025-12-11,SCH0328,9,270,254,,Headmaster,False,True,94.07407407407408,Thursday,False,False
ATT0009798,2026-01-28,SCH0463,6,285,259,False,Headmaster,False,True,90.87719298245615,Wednesday,False,False
ATT0011756,2025-11-07,SCH0333,4,105,88,False,Headmaster,False,True,83.80952380952381,Friday,False,False
ATT0013980,2025-04-21,SCH0199,5,211,169,True,Headmaster,False,True,80.09478672985783,Monday,False,False
ATT0009739,2025-08-12,SCH0110,2,184,153,True,Headmaster,False,True,83.15217391304348,Tuesday,False,False
ATT0014386,2026-07-03,SCH0281,5,210,203,False,Unknown,False,True,96.66666666666667,Friday,False,False
ATT0006475,2025-12-07,SCH0314,IV,138,122,True,Headmaster,False,True,88.40579710144928,Sunday,True,False
ATT0008812,2025-07-25,SCH0341,7,47,28,,Unknown,False,True,59.57446808510638,Friday,False,False
ATT0000493,2025-08-06,SCH0030,II,112,84,,Clerk,False,True,75.0,Wednesday,False,False
ATT0011692,2025-07-31,SCH0322,5,60,48,True,Admin,False,True,80.0,Thursday,False,False
ATT0018671,2025-08-28,SCH0388,3,41,30,,Headmaster,False,True,73.17073170731707,Thursday,False,False
ATT0001117,2025-08-03,SCH0539,2,165,165,True,Class Teacher,False,True,100.0,Sunday,True,True
ATT0005638,2025-09-21,SCH0042,5,87,66,,Unknown,False,True,75.86206896551724,Sunday,True,False
ATT0005086,2025-09-20,SCH0405,I,268,251,False,Headmaster,False,True,93.65671641791045,Saturday,False,False
ATT0001758,2025-07-22,SCH0301,7,268,191,,Admin,False,True,71.26865671641791,Tuesday,False,False
ATT0011487,2025-08-01,SCH0559,1,174,153,,Admin,False,True,87.93103448275862,Friday,False,False
ATT0017948,2026-01-02,SCH0518,1,264,166,True,Clerk,False,True,62.878787878787875,Friday,False,False
ATT0006354,2026-01-17,SCH0240,V,219,219,True,Admin,False,True,100.0,Saturday,False,False
ATT0018788,2026-03-21,SCH0161,III,152,107,True,Class Teacher,False,True,70.39473684210526,Saturday,False,False
ATT0003645,2025-06-23,SCH0278,2,81,67,True,Headmaster,False,True,82.71604938271605,Monday,False,False
ATT0014351,2025-05-03,SCH0199,9,136,148,False,Unknown,True,False,,Saturday,False,False
ATT0012002,2025-05-13,SCH0395,I,204,160,True,Admin,False,True,78.43137254901961,Tuesday,False,False
ATT0011186,2025-10-20,SCH0074,7,65,46,True,Clerk,False,True,70.76923076923077,Monday,False,False
ATT0001697,2025-12-31,SCH0281,IV,162,130,True,Clerk,False,True,80.24691358024691,Wednesday,False,False
ATT0002296,2026-12-01,S0075,10,121,76,True,Unknown,False,True,62.8099173553719,Tuesday,False,False
ATT0014795,2025-05-15,SCH0031,III,82,79,True,Class Teacher,False,True,96.34146341463415,Thursday,False,False
ATT0014697,2025-11-13,SCH0582,2,81,72,,Headmaster,False,True,88.88888888888889,Thursday,False,False
ATT0005940,2025-10-28,SCH0524,10,111,72,True,Admin,False,True,64.86486486486487,Tuesday,False,False
ATT0009969,2025-05-13,S0145,II,288,275,True,Unknown,False,True,95.48611111111111,Tuesday,False,False
ATT0011034,2025-10-01,SCH0088,5,272,221,True,Admin,False,True,81.25,Wednesday,False,False
ATT0003314,2026-02-01,SCH0005,IV,177,147,True,Headmaster,False,True,83.05084745762711,Sunday,True,False
ATT0014825,2026-06-01,SCH0579,9,158,153,True,Headmaster,False,True,96.83544303797468,Monday,False,False
ATT0009785,2025-03-08,SCH0412,3,148,148,True,Class Teacher,False,True,100.0,Saturday,False,False
ATT0009916,2025-06-07,S0190,II,182,113,True,Headmaster,False,True,62.08791208791209,Saturday,False,False
ATT0000216,2025-07-22,S0321,3,129,94,True,Admin,False,True,72.86821705426357,Tuesday,False,False
ATT0001073,2025-07-18,0509,3,230,167,True,Unknown,False,True,72.60869565217392,Friday,False,False
ATT0008683,2026-02-04,SCH0085,4,106,84,,Class Teacher,False,True,79.24528301886792,Wednesday,False,False
ATT0007007,2025-09-24,S0189,IV,105,92,True,Unknown,False,True,87.61904761904762,Wednesday,False,False
ATT0013380,2026-01-08,SCH0535,7,84,78,True,Headmaster,False,True,92.85714285714286,Thursday,False,False
ATT0008653,2025-09-18,SCH0456,2,241,194,True,Clerk,False,True,80.49792531120332,Thursday,False,False
ATT0013706,2025-12-02,SCH0439,IV,47,47,,Unknown,False,True,100.0,Tuesday,False,False
ATT0015385,2025-09-10,SCH0558,3,184,178,True,Admin,False,True,96.73913043478261,Wednesday,False,False
ATT0000026,2025-08-29,SCH0226,3,125,76,False,Headmaster,False,True,60.8,Friday,False,False
ATT0010602,2025-06-21,SCH0398,1,289,269,,Class Teacher,False,True,93.07958477508652,Saturday,False,False
ATT0007660,2025-08-09,SCH0285,IV,136,110,,Headmaster,False,True,80.88235294117648,Saturday,False,False
ATT0013402,2025-10-12,SCH0111,I,198,198,True,Unknown,False,True,100.0,Sunday,True,True
ATT0005691,2025-10-24,S0107,IV,248,227,True,Headmaster,False,True,91.53225806451613,Friday,False,False
ATT0009745,2026-01-08,SCH0524,IV,161,118,True,Unknown,False,True,73.29192546583852,Thursday,False,False
ATT0019374,2025-11-16,SCH0210,6,43,43,,Admin,False,True,100.0,Sunday,True,True
ATT0012722,2025-10-09,SCH0188,I,43,41,,Headmaster,False,True,95.34883720930233,Thursday,False,False
ATT0009172,2026-02-21,SCH0526,3,222,200,True,Admin,False,True,90.09009009009009,Saturday,False,False
ATT0010848,2025-05-28,SCH0540,9,233,224,True,Clerk,False,True,96.13733905579399,Wednesday,False,False
ATT0011909,2025-04-10,SCH0592,9,87,67,,Clerk,False,True,77.01149425287356,Thursday,False,False
ATT0000631,2025-10-26,SCH0288,7,201,194,True,Unknown,False,True,96.51741293532339,Sunday,True,False
ATT0019437,2025-06-05,SCH0210,V,62,50,False,Headmaster,False,True,80.64516129032258,Thursday,False,False
ATT0008708,2025-06-02,SCH0467,3,130,90,False,Unknown,False,True,69.23076923076923,Monday,False,False
ATT0018299,2025-12-15,SCH0027,10,288,181,True,Headmaster,False,True,62.84722222222222,Monday,False,False
ATT0006615,2026-03-27,SCH0428,3,55,36,True,Unknown,False,True,65.45454545454545,Friday,False,False
ATT0005244,2025-04-18,SCH0329,IV,141,103,False,Headmaster,False,True,73.04964539007092,Friday,False,False
ATT0001103,2026-03-13,SCH0524,7,250,225,False,Unknown,False,True,90.0,Friday,False,False
ATT0002205,2025-05-20,SCH0224,9,186,146,True,Clerk,False,True,78.49462365591397,Tuesday,False,False
ATT0012904,2025-10-13,SCH0428,5,119,81,,Admin,False,True,68.0672268907563,Monday,False,False
ATT0011478,2025-06-10,SCH0559,9,247,177,True,Headmaster,False,True,71.65991902834008,Tuesday,False,False
,2025-07-15,SCH0142,2,52,35,True,Headmaster,False,True,67.3076923076923,Tuesday,False,False
ATT0013768,2025-07-04,SCH0276,II,132,94,True,Clerk,False,True,71.21212121212122,Friday,False,False
ATT0015065,2025-04-02,SCH0204,V,119,110,True,Clerk,False,True,92.43697478991596,Wednesday,False,False
ATT0012513,2025-09-11,0397,10,277,257,True,Admin,False,True,92.7797833935018,Thursday,False,False
ATT0017357,2026-01-10,SCH0519,II,63,49,True,Clerk,False,True,77.77777777777779,Saturday,False,False
ATT0014891,2026-02-01,SCH0177,3,142,142,True,Headmaster,False,True,100.0,Sunday,True,True
ATT0000720,2025-09-10,SCH0167,I,242,193,True,Admin,False,True,79.75206611570248,Wednesday,False,False
ATT0013840,2026-02-22,SCH0537,V,88,60,True,Unknown,False,True,68.18181818181817,Sunday,True,False
ATT0006156,2025-11-06,SCH0089,2,156,112,True,Headmaster,False,True,71.7948717948718,Thursday,False,False
ATT0004026,2026-02-28,SCH0394,10,58,35,True,Class Teacher,False,True,60.3448275862069,Saturday,False,False
ATT0008225,2026-03-24,SCH0259,6,294,264,,Unknown,False,True,89.79591836734694,Tuesday,False,False
ATT0015494,2025-05-21,S0016,1,230,200,True,Unknown,False,True,86.95652173913044,Wednesday,False,False
ATT0016094,2025-08-04,0495,III,42,26,True,Unknown,False,True,61.904761904761905,Monday,False,False
ATT0005819,2025-04-13,SCH0060,10,258,155,,Admin,False,True,60.07751937984496,Sunday,True,False
ATT0011957,2025-04-24,S0027,II,270,247,True,Headmaster,False,True,91.48148148148148,Thursday,False,False
ATT0003867,2026-10-03,SCH0405,2,263,177,,Class Teacher,False,True,67.30038022813687,Saturday,False,False
ATT0002746,2026-01-05,SCH0178,V,177,183,True,Headmaster,True,False,,Monday,False,False
ATT0011868,2025-04-04,SCH0525,6,276,181,True,Clerk,False,True,65.57971014492753,Friday,False,False
ATT0010344,2025-11-22,S0221,10,252,183,True,Clerk,False,True,72.61904761904762,Saturday,False,False
ATT0018204,2025-05-06,SCH0271,2,221,165,True,Unknown,False,True,74.6606334841629,Tuesday,False,False
ATT0011951,2025-05-27,SCH0375,7,286,256,True,Headmaster,False,True,89.5104895104895,Tuesday,False,False
ATT0018837,2025-11-18,SCH0092,I,227,156,True,Admin,False,True,68.72246696035242,Tuesday,False,False
ATT0004215,2025-07-19,SCH0299,III,194,125,True,Class Teacher,False,True,64.43298969072166,Saturday,False,False
ATT0012097,2025-09-11,SCH0239,10,250,250,,Unknown,False,True,100.0,Thursday,False,False
ATT0015194,2025-10-14,SCH0388,10,144,125,,Admin,False,True,86.80555555555556,Tuesday,False,False
ATT0001402,2026-04-02,0202,V,238,159,,Headmaster,False,True,66.80672268907563,Thursday,False,False
,2025-07-30,SCH0261,3,225,144,,Clerk,False,True,64.0,Wednesday,False,False
ATT0003254,2025-11-28,SCH0253,II,294,203,False,Unknown,False,True,69.04761904761905,Friday,False,False
ATT0019389,2025-09-15,0110,V,182,147,True,Clerk,False,True,80.76923076923077,Monday,False,False
ATT0002159,2025-08-22,SCH0537,8,244,205,False,Headmaster,False,True,84.01639344262296,Friday,False,False
ATT0008579,2025-08-16,SCH0059,6,151,116,True,Headmaster,False,True,76.82119205298014,Saturday,False,False
ATT0017059,2025-04-27,SCH0500,1,211,178,True,Headmaster,False,True,84.36018957345972,Sunday,True,False
ATT0019339,2025-09-20,SCH0415,V,192,119,,Class Teacher,False,True,61.979166666666664,Saturday,False,False
ATT0007012,2025-08-02,SCH0434,5,254,169,,Headmaster,False,True,66.53543307086615,Saturday,False,False
ATT0017875,2026-05-02,SCH0254,II,160,151,False,Headmaster,False,True,94.375,Saturday,False,False
ATT0010198,2025-05-05,SCH0394,10,260,187,,Clerk,False,True,71.92307692307692,Monday,False,False
ATT0003842,2026-03-31,SCH0140,7,70,59,True,Headmaster,False,True,84.28571428571429,Tuesday,False,False
ATT0011850,2025-10-31,SCH0104,8,40,30,,Unknown,False,True,75.0,Friday,False,False
ATT0002101,2026-02-06,SCH0339,2,85,55,False,Headmaster,False,True,64.70588235294117,Friday,False,False
ATT0001674,2025-07-10,SCH0017,8,128,121,True,Class Teacher,False,True,94.53125,Thursday,False,False
ATT0010294,2025-12-12,S0126,6,126,84,True,Headmaster,False,True,66.66666666666666,Friday,False,False
ATT0004214,2025-07-30,0185,1,124,120,,Headmaster,False,True,96.7741935483871,Wednesday,False,False
ATT0007481,2025-11-24,SCH0230,II,168,163,,Headmaster,False,True,97.02380952380952,Monday,False,False
ATT0014563,2025-09-03,SCH0510,III,276,245,True,Clerk,False,True,88.76811594202898,Wednesday,False,False
ATT0017737,2025-10-08,SCH0594,I,53,46,True,Headmaster,False,True,86.79245283018868,Wednesday,False,False
ATT0011516,2025-09-01,SCH0373,5,102,102,,Headmaster,False,True,100.0,Monday,False,False
ATT0008548,2025-12-29,SCH0218,9,285,206,True,Clerk,False,True,72.28070175438597,Monday,False,False
ATT0014824,2025-06-02,SCH0373,1,219,199,True,Headmaster,False,True,90.8675799086758,Monday,False,False
ATT0016924,2026-06-03,S0591,5,272,256,True,Clerk,False,True,94.11764705882352,Wednesday,False,False
ATT0016364,2026-02-08,SCH0235,I,125,125,True,Headmaster,False,True,100.0,Sunday,True,True
ATT0014610,2025-11-21,SCH0287,5,223,175,,Class Teacher,False,True,78.47533632286996,Friday,False,False
ATT0009389,2026-02-13,S0439,7,207,180,True,Headmaster,False,True,86.95652173913044,Friday,False,False
ATT0010071,2026-03-05,SCH0305,1,100,65,True,Class Teacher,False,True,65.0,Thursday,False,False
ATT0010861,2025-07-23,S0427,2,120,80,True,Headmaster,False,True,66.66666666666666,Wednesday,False,False
ATT0002006,2025-07-24,SCH0185,2,196,174,True,Admin,False,True,88.77551020408163,Thursday,False,False
ATT0015888,2025-03-04,SCH0048,III,195,187,True,Unknown,False,True,95.8974358974359,Tuesday,False,False
ATT0015234,2026-03-08,SCH0423,5,88,88,True,Admin,False,True,100.0,Sunday,True,True
ATT0013412,2026-02-15,SCH0084,6,177,169,True,Headmaster,False,True,95.48022598870057,Sunday,True,False
ATT0002258,2025-11-30,SCH0070,4,274,274,True,Class Teacher,False,True,100.0,Sunday,True,True
ATT0017813,2025-06-24,SCH0210,1,55,41,True,Class Teacher,False,True,74.54545454545455,Tuesday,False,False
ATT0005575,2025-04-06,SCH0425,10,133,133,True,Headmaster,False,True,100.0,Sunday,True,True
ATT0009084,2025-12-31,SCH0439,V,49,49,True,Unknown,False,True,100.0,Wednesday,False,False
ATT0005356,2025-12-28,SCH0243,6,223,223,True,Unknown,False,True,100.0,Sunday,True,True
ATT0006094,2025-06-17,SCH0524,1,101,96,False,Class Teacher,False,True,95.04950495049505,Tuesday,False,False
ATT0007936,2025-08-02,SCH0277,5,99,72,True,Clerk,False,True,72.72727272727273,Saturday,False,False
ATT0001520,2025-11-11,SCH0294,1,174,158,True,Class Teacher,False,True,90.80459770114942,Tuesday,False,False
ATT0001379,2025-11-20,SCH0474,1,174,147,True,Admin,False,True,84.48275862068965,Thursday,False,False
ATT0015207,2025-05-27,SCH0490,2,58,49,False,Headmaster,False,True,84.48275862068965,Tuesday,False,False
ATT0013201,2026-10-03,SCH0455,8,61,49,,Clerk,False,True,80.32786885245902,Saturday,False,False
ATT0018932,2025-04-17,SCH0395,8,279,178,True,Headmaster,False,True,63.799283154121866,Thursday,False,False
ATT0005843,2025-10-22,SCH0023,II,71,68,True,Unknown,False,True,95.77464788732394,Wednesday,False,False
ATT0007123,2025-11-11,SCH0571,6,146,124,False,Unknown,False,True,84.93150684931507,Tuesday,False,False
ATT0016212,2025-12-04,SCH0180,III,195,134,True,Headmaster,False,True,68.71794871794872,Thursday,False,False
ATT0012821,2025-08-17,SCH0438,6,121,90,True,Headmaster,False,True,74.3801652892562,Sunday,True,False
ATT0005833,2025-08-13,SCH0242,6,146,132,,Headmaster,False,True,90.41095890410958,Wednesday,False,False
ATT0009822,2025-06-14,0196,III,163,140,False,Clerk,False,True,85.88957055214725,Saturday,False,False
ATT0012719,2025-04-26,SCH0333,8,124,98,True,Headmaster,False,True,79.03225806451613,Saturday,False,False
ATT0000523,2025-05-26,SCH0318,II,258,230,False,Headmaster,False,True,89.14728682170544,Monday,False,False
ATT0015373,2025-11-06,SCH0042,8,75,61,True,Unknown,False,True,81.33333333333333,Thursday,False,False
ATT0000235,2026-03-17,SCH0036,8,181,122,,Admin,False,True,67.40331491712708,Tuesday,False,False
ATT0012181,2026-01-18,SCH0511,IV,236,236,,Headmaster,False,True,100.0,Sunday,True,True
ATT0006319,2026-02-27,SCH0155,III,196,163,,Unknown,False,True,83.16326530612244,Friday,False,False
ATT0011993,2025-06-01,SCH0288,V,111,111,True,Headmaster,False,True,100.0,Sunday,True,True
ATT0019298,2025-09-16,SCH0156,IV,83,70,,Headmaster,False,True,84.33734939759037,Tuesday,False,False
ATT0001949,2025-08-13,SCH0308,III,239,168,True,Headmaster,False,True,70.29288702928869,Wednesday,False,False
ATT0006362,2026-03-18,SCH0323,II,255,166,,Admin,False,True,65.09803921568627,Wednesday,False,False
ATT0019271,2026-01-13,SCH0588,1,237,202,False,Unknown,False,True,85.23206751054853,Tuesday,False,False
ATT0011685,2025-12-14,SCH0564,V,257,257,,Class Teacher,False,True,100.0,Sunday,True,True
ATT0015928,2025-03-10,SCH0499,5,178,141,,Headmaster,False,True,79.21348314606742,Monday,False,False
ATT0019874,2025-12-15,S0188,III,110,105,True,Headmaster,False,True,95.45454545454545,Monday,False,False
ATT0002225,2026-03-29,S0143,I,199,199,True,Clerk,False,True,100.0,Sunday,True,True
ATT0019825,2026-02-11,SCH0314,3,270,286,True,Unknown,True,False,,Wednesday,False,False
ATT0015247,2025-04-28,SCH0419,1,192,138,True,Admin,False,True,71.875,Monday,False,False
ATT0016210,2025-07-19,S0383,V,197,130,True,Admin,False,True,65.98984771573603,Saturday,False,False
ATT0005572,2025-05-07,SCH0079,V,106,92,True,Headmaster,False,True,86.79245283018868,Wednesday,False,False
ATT0004524,2026-03-23,S0587,3,149,99,,Clerk,False,True,66.44295302013423,Monday,False,False
ATT0005794,2025-07-27,SCH0430,II,192,119,,Class Teacher,False,True,61.979166666666664,Sunday,True,False
ATT0005739,2025-08-18,SCH0290,2,182,121,True,Class Teacher,False,True,66.48351648351648,Monday,False,False
ATT0004729,2025-05-11,SCH0342,7,172,106,,Headmaster,False,True,61.627906976744185,Sunday,True,False
ATT0007819,2025-10-19,SCH0023,I,128,77,,Class Teacher,False,True,60.15625,Sunday,True,False
ATT0008860,2025-05-18,SCH0309,IV,258,258,True,Headmaster,False,True,100.0,Sunday,True,True
ATT0015276,2025-08-31,SCH0128,8,244,168,True,Headmaster,False,True,68.85245901639344,Sunday,True,False
ATT0002438,2025-06-03,SCH0220,4,69,47,True,Unknown,False,True,68.11594202898551,Tuesday,False,False
ATT0014088,2025-08-08,SCH0212,6,297,183,True,Unknown,False,True,61.61616161616161,Friday,False,False
ATT0011990,2025-08-21,SCH0341,9,121,107,True,Headmaster,False,True,88.42975206611571,Thursday,False,False
ATT0003168,2025-04-14,SCH0242,IV,123,111,True,Admin,False,True,90.2439024390244,Monday,False,False
ATT0013753,2026-01-13,0257,9,78,56,True,Unknown,False,True,71.7948717948718,Tuesday,False,False
ATT0015921,2025-11-27,SCH0320,5,87,52,True,Admin,False,True,59.77011494252874,Thursday,False,False
ATT0014028,2025-05-12,SCH0145,8,82,59,,Admin,False,True,71.95121951219512,Monday,False,False
ATT0007017,2025-02-12,SCH0294,6,222,163,True,Clerk,False,True,73.42342342342343,Wednesday,False,False
ATT0013387,2025-07-23,S0043,8,214,176,True,Headmaster,False,True,82.2429906542056,Wednesday,False,False
ATT0012642,2026-01-06,SCH0137,2,117,81,True,Class Teacher,False,True,69.23076923076923,Tuesday,False,False
ATT0018431,2025-12-27,S0512,9,111,106,True,Admin,False,True,95.4954954954955,Saturday,False,False
ATT0004946,2026-03-12,SCH0579,II,46,39,,Admin,False,True,84.78260869565217,Thursday,False,False
ATT0015650,2025-10-04,SCH0457,I,96,75,True,Clerk,False,True,78.125,Saturday,False,False
ATT0012238,2026-03-31,SCH0360,V,60,49,True,Headmaster,False,True,81.66666666666667,Tuesday,False,False
ATT0006047,2025-09-12,SCH0536,1,78,74,,Headmaster,False,True,94.87179487179486,Friday,False,False
ATT0009228,2026-02-12,SCH0406,10,103,75,True,Headmaster,False,True,72.81553398058253,Thursday,False,False
