procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status,quantity_kg,total_cost_inr,cost_per_kg
MDM011974,2026-02-14,0308,Singh Brothers,Rice,11.2,KGS,448,Pending,11.2,448.0,40.0
MDM011068,2025-11-27,SCH0237,Singh Agro,Rice,13.6,KGS,544/-,Pending,13.6,544.0,40.0
MDM008549,2026-02-04,SCH0353,Singh Brothers,Atta,44.5,kg,1335,Paid,44.5,1335.0,30.0
MDM005452,2025-07-20,SCH0340,S. Agro Works,Lentils,34.0 kg,,"Rs. 3,060",Paid,34.0,0.306,0.009
MDM007161,2026-02-20,SCH0445,Kumar & Co.,Wheat,50.5,KG,1515,Pending,50.5,1515.0,30.0
MDM007867,2025-12-07,S0428,Sharma Traders,Wheat,0.326,Sacks,Rs. 489,Pending,16.3,0.489,0.03
MDM002744,2025-07-22,SCH0024,S. Agro Works,Wheat,55.7 kg,,1671,Paid,55.7,1671.0,30.0
MDM004959,2025-07-30,SCH0304,Goyal Rice Mill,Pulses,0.8959999999999999,Bori,"4,032/-",Paid,44.8,4032.0,90.0
MDM006475,2026-02-20,SCH0308,S. Agro Works,Wheat,,,885,Pending,0.0,885.0,0.0
MDM007889,2025-04-09,SCH0474,Singh Brothers,Pulses,0.982,bags,"₹4,419",Paid,49.1,4419.0,90.0
MDM000493,2025-08-04,SCH0381,Goyal Enterprises,Rice,59100,Grams,"Rs. 2,364",Paid,59.1,0.2364,0.004
MDM001117,2025-07-21,SCH0084,S. Agro Works,Rice,37600,g,,Pending,37.6,0.0,0.0
MDM005638,2025-04-23,SCH0020,Goyal Rice Mill,Rice,44400,Grams,1776,Paid,44.4,1776.0,40.0
MDM010847,2025-07-14,SCH0210,Kumar Supplies,Pulses,43.9 kg,,3951,Pending,43.9,3951.0,90.0
MDM009163,2025-08-07,SCH0474,Goyal Mill,Pulses,48.4,kg,"₹4,356",Paid,48.4,4356.0,90.0
MDM010635,2025-12-26,S0395,Singh Brothers,Edible Oil,0.346,Bags,"2,076/-",Paid,17.299999999999997,2076.0,120.00000000000001
MDM006590,2025-08-16,SCH0010,Singh Brothers,Pulses,1.158,Bori,5211,Paid,57.9,5211.0,90.0
MDM011198,2025-07-27,0321,Goyal Mill,Wheat,,,438,Pending,0.0,438.0,0.0
MDM007558,2025-09-28,SCH0374,Sharma Traders,Edible Oil,54.8 kg,,6576,Pending,54.8,6576.0,120.0
MDM009888,2025-06-22,S0522,Goyal Rice Mill,Rice,38000,g,1520,Pending,38.0,1520.0,40.0
MDM005242,2025-11-19,SCH0573,Singh Brothers,Rice,42400,Grams,"Rs. 1,696",Paid,42.4,0.1696,0.004
MDM011413,2025-08-06,SCH0392,S. Agro Works,Pulses,0.326,Bori,"Rs. 1,467",Paid,16.3,0.1467,0.009
MDM002784,2025-08-13,SCH0529,Kumar & Co.,Edible Oil,1.014,bags,6084,Pending,50.7,6084.0,120.0
MDM009108,2026-02-28,0546,Sharma Traders,Rice,0.628,50kg Bags,1256,Paid,31.4,1256.0,40.0
MDM001697,2026-08-01,SCH0480,Goyal Mill,Rice,0.544,50kg Bags,"Rs. 1,088",Paid,27.200000000000003,0.1088,0.003999999999999999
MDM005686,2025-09-22,SCH0277,Singh Brothers,Lentils,35.4 kg,,3186,Paid,35.4,3186.0,90.0
MDM002296,2025-12-18,SCH0244,Sharma Traders,Wheat,10.3,KG,309,Pending,10.3,309.0,29.999999999999996
MDM005940,2026-03-20,S0412,Goyal Rice Mill,Pulses,17.8 kg,,1602,Pending,17.8,1602.0,90.0
MDM007764,2025-10-29,SCH0034,Sharma Traders,Pulses,1.182,50kg Bags,"5,319/-",Paid,59.099999999999994,5319.0,90.00000000000001
MDM003314,2026-05-03,SCH0060,Singh Agro,Pulses,55.7,KGS,"₹5,013",Paid,55.7,5013.0,90.0
MDM004782,2025-12-20,SCH0456,Kumar General Store,Wheat,25.8,KG,774,Pending,25.8,774.0,30.0
MDM008351,2025-06-11,SCH0144,Sharma Traders,Rice,1.106,bags,"₹2,212",Pending,55.300000000000004,2212.0,40.0
MDM009215,2025-08-10,SCH0290,Kumar Supplies,Rice,39.2 kg,,"1,568/-",Pending,39.2,1568.0,40.0
MDM007606,2025-07-24,SCH0596,Sharma Traders,Edible Oil,52,KG,"Rs. 6,240",Paid,52.0,0.624,0.012
MDM000216,2025-09-21,SCH0156,Kumar General Store,Lentils,26500,grams,2385,Paid,26.5,2385.0,90.0
MDM006708,2025-09-14,SCH0345,Sharma Traders,Wheat,19.5,KG,Rs. 585,Pending,19.5,0.585,0.03
MDM010181,2025-04-15,SCH0376,Goyal Mill,Lentils,33.0 kg,,"₹2,970",Paid,33.0,2970.0,90.0
MDM008683,2025-08-17,SCH0026,Goyal Enterprises,Wheat,28.5,KGS,Rs. 855,Paid,28.5,0.855,0.03
MDM011279,2025-08-19,SCH0210,Kumar Supplies,Wheat,18,kg,₹540,Pending,18.0,540.0,30.0
MDM003484,2025-10-13,SCH0152,Kumar & Co.,Atta,18300,Grams,549,Paid,18.3,549.0,30.0
MDM007007,2026-03-31,SCH0014,S. Agro Works,Edible Oil,51.5,KGS,6180,Paid,51.5,6180.0,120.0
MDM005103,2025-08-14,SCH0124,Goyal Enterprises,Edible Oil,,,"Rs. 5,760",Paid,0.0,0.576,0.0
MDM006600,2026-01-26,SCH0269,Goyal Mill,Edible Oil,24.6,KGS,"₹2,952",Pending,24.6,2952.0,120.0
MDM003765,2025-08-20,SCH0103,S. Agro Works,Rice,0.968,bags,"₹1,936",Paid,48.4,1936.0,40.0
MDM009813,2026-03-24,SCH0331,Singh Brothers,Lentils,28.3 kg,,"2,547/-",Paid,28.3,2547.0,90.0
MDM006411,2026-01-02,S0172,Goyal Rice Mill,Pulses,57,KGS,"Rs. 5,130",Paid,57.0,0.513,0.009000000000000001
MDM009373,2025-05-31,SCH0396,Goyal Mill,Rice,27,kg,"Rs. 1,080",Pending,27.0,0.108,0.004
MDM000026,2026-01-28,SCH0267,Goyal Enterprises,Edible Oil,37.5 kg,,"Rs. 4,500",Paid,37.5,0.45,0.012
MDM007660,2025-04-22,S0245,Singh Brothers,Pulses,,,"₹4,725",Pending,0.0,4725.0,0.0
MDM010768,2025-10-10,S0248,Goyal Rice Mill,Wheat,55.8,KGS,,Pending,55.8,0.0,0.0
MDM011366,2025-10-23,SCH0213,Sharma Traders,Pulses,1.054,50kg Bags,4743,Pending,52.7,4743.0,90.0
MDM010647,2025-01-04,SCH0245,Goyal Enterprises,Pulses,46.9,kg,"Rs. 4,221",Pending,46.9,0.4221,0.009
MDM006684,2025-08-24,SCH0409,Goyal Mill,Wheat,51400,Grams,1542,Pending,51.4,1542.0,30.0
MDM010163,2025-10-03,SCH0117,Goyal Rice Mill,Edible Oil,0.8,Bori,4800,Pending,40.0,4800.0,120.0
MDM008585,2025-11-17,SCH0474,Goyal Mill,Edible Oil,51.2,Kgs,"₹6,144",Paid,51.2,6144.0,120.0
MDM010725,2025-04-18,SCH0387,Kumar General Store,Wheat,52900,Grams,"Rs. 1,587",Pending,52.9,0.1587,0.003
MDM010618,2025-09-14,SCH0074,Singh Agro,Wheat,19300,Grams,579,Paid,19.3,579.0,30.0
MDM011925,2026-03-22,SCH0458,Sharma Traders,Edible Oil,48.3,KG,5796,Pending,48.3,5796.0,120.0
MDM010403,2026-10-01,SCH0383,Goyal Mill,Edible Oil,33600,g,4032,Pending,33.6,4032.0,120.0
MDM001103,2025-04-12,0159,Singh Agro,Edible Oil,,,"₹2,556",Paid,0.0,2556.0,0.0
MDM003277,2025-07-29,S0177,S. Agro Works,Pulses,59.5 kg,,5355,Paid,59.5,5355.0,90.0
MDM005346,2025-08-07,SCH0089,Goyal Mill,Wheat,23000,g,690,Paid,23.0,690.0,30.0
MDM011205,2025-06-16,SCH0506,Kumar & Co.,Wheat,42400,g,1272,Pending,42.4,1272.0,30.0
MDM010867,2025-03-06,SCH0441,Singh Agro,Pulses,38.2 kg,,3438,Paid,38.2,3438.0,90.0
MDM008387,2025-07-14,SCH0514,Goyal Enterprises,Edible Oil,26.3,KGS,"Rs. 3,156",Pending,26.3,0.3156,0.011999999999999999
MDM008836,2025-07-25,SCH0536,Kumar & Co.,Rice,1.078,50kg Bags,"Rs. 2,156",Paid,53.900000000000006,0.2156,0.004
MDM008983,2026-01-28,SCH0274,Sharma Traders,Rice,41.5 kg,,"Rs. 1,660",Pending,41.5,0.166,0.004
MDM002208,2025-06-08,SCH0278,Sharma Traders,Atta,37,KG,"₹1,110",Pending,37.0,1110.0,30.0
MDM004553,2026-02-06,SCH0121,Sharma Traders,Wheat,0.294,Bori,441,Pending,14.7,441.0,30.0
MDM004403,2025-09-11,SCH0054,Kumar Supplies,Lentils,32.5,KG,2925,Pending,32.5,2925.0,90.0
MDM007396,2025-06-12,SCH0434,Goyal Mill,Rice,1.006,Sacks,"₹2,012",Paid,50.3,2012.0,40.0
MDM003719,2025-05-05,SCH0224,Sharma Traders,Rice,26.4,Kgs,1056,Pending,26.4,1056.0,40.0
MDM000973,2025-07-23,SCH0335,Sharma Traders,Wheat,0.94,50kg Bags,,Pending,47.0,0.0,0.0
MDM004580,2025-10-04,SCH0472,S. Agro Works,Rice,31400,Grams,1256,Paid,31.4,1256.0,40.0
MDM006517,2025-05-12,SCH0457,Kumar & Co.,Edible Oil,51.7,KG,"6,204/-",Pending,51.7,6204.0,120.0
MDM000720,2026-02-19,SCH0026,Singh Brothers,Rice,0.6579999999999999,bags,"1,316/-",Paid,32.9,1316.0,40.0
MDM006156,2025-09-05,SCH0504,Singh Agro,Pulses,55800,g,"₹5,022",Paid,55.8,5022.0,90.0
MDM011653,2025-10-07,SCH0477,Singh Brothers,Wheat,36.9,kg,1107,Pending,36.9,1107.0,30.0
MDM002804,2025-12-07,SCH0454,Kumar & Co.,Pulses,0.638,Bags,2871,Pending,31.900000000000002,2871.0,90.0
MDM002567,2025-07-31,S0320,Kumar Supplies,Rice,0.508,50kg Bags,"1,016/-",Pending,25.4,1016.0,40.0
MDM004026,2025-01-10,SCH0146,S. Agro Works,Edible Oil,59.8,KG,"₹7,176",Pending,59.8,7176.0,120.0
MDM006199,2026-01-05,SCH0113,Goyal Mill,Edible Oil,56600,grams,"Rs. 6,792",Pending,56.6,0.6792,0.012
MDM008225,2025-06-21,SCH0267,Goyal Rice Mill,Wheat,35300,Grams,"₹1,059",Paid,35.3,1059.0,30.000000000000004
MDM010910,2025-11-11,SCH0411,Goyal Mill,Rice,,,₹800,Pending,0.0,800.0,0.0
MDM004064,2025-09-12,SCH0099,Sharma Traders,Rice,,,"1,116/-",Paid,0.0,1116.0,0.0
MDM002793,2025-05-14,SCH0027,Singh Agro,Pulses,28.4,kg,"Rs. 2,556",Pending,28.4,0.2556,0.009000000000000001
MDM002223,2025-04-11,SCH0264,Sharma Traders,Wheat,0.272,Bags,408,Pending,13.600000000000001,408.0,29.999999999999996
MDM005819,2026-03-30,SCH0506,Sharma Traders,Lentils,15.0 kg,,"Rs. 1,350",Pending,15.0,0.135,0.009000000000000001
MDM003867,2025-05-14,SCH0025,Sharma Traders,Pulses,15100,Grams,1359,Pending,15.1,1359.0,90.0
MDM008954,2025-04-17,SCH0058,Kumar & Co.,Wheat,45.9,KG,1377,Pending,45.9,1377.0,30.0
MDM010702,2025-04-26,SCH0543,Sharma Traders,Wheat,0.92,50kg Bags,1380,Pending,46.0,1380.0,30.0
MDM003228,2025-08-10,SCH0364,Kumar & Co.,Rice,15600,Grams,₹624,Pending,15.6,624.0,40.0
MDM004215,2025-09-09,SCH0095,Goyal Rice Mill,Wheat,,,"₹1,128",Paid,0.0,1128.0,0.0
MDM003924,2025-12-16,SCH0005,Kumar Supplies,Edible Oil,13500,grams,"Rs. 1,620",Paid,13.5,0.162,0.012
MDM009235,2025-09-19,S0136,Kumar General Store,Edible Oil,,,6564,Paid,0.0,6564.0,0.0
MDM001402,2026-03-31,SCH0517,Kumar General Store,Rice,32,kg,"Rs. 1,280",Paid,32.0,0.128,0.004
MDM007704,2026-02-07,SCH0424,Kumar General Store,Rice,,,1036,Paid,0.0,1036.0,0.0
MDM004980,2025-11-06,SCH0156,Singh Brothers,Rice,,,1256,Paid,0.0,1256.0,0.0
MDM003254,2025-05-26,SCH0470,Singh Agro,Rice,0.618,bags,"₹1,236",Pending,30.9,1236.0,40.0
MDM010660,2025-04-06,SCH0553,Kumar & Co.,Wheat,45600,grams,"Rs. 1,368",Pending,45.6,0.1368,0.003
MDM002662,2025-10-05,SCH0136,Goyal Enterprises,Edible Oil,1.176,Sacks,"₹7,056",Pending,58.8,7056.0,120.0
MDM002159,2025-08-22,SCH0570,Sharma Traders,Edible Oil,0.304,bags,1824,Pending,15.2,1824.0,120.0
MDM008579,2025-06-25,SCH0009,Sharma Traders,Edible Oil,25.2,KG,3024,Paid,25.2,3024.0,120.0
MDM008089,2025-08-16,SCH0351,Sharma Traders,Pulses,,,"4,347/-",Pending,0.0,4347.0,0.0
MDM000675,2026-03-31,SCH0186,Singh Brothers,Rice,12.8,Kgs,Rs. 512,Pending,12.8,0.512,0.04
MDM011685,2026-01-25,SCH0391,Goyal Enterprises,Edible Oil,1.078,Sacks,"6,468/-",Pending,53.900000000000006,6468.0,119.99999999999999
MDM007012,2026-02-08,SCH0560,Kumar & Co.,Edible Oil,0.392,Bags,"₹2,352",Paid,19.6,2352.0,119.99999999999999
MDM009089,2025-05-27,SCH0594,Kumar & Co.,Edible Oil,0.218,Sacks,1308,Pending,10.9,1308.0,120.0
MDM003842,2025-04-29,SCH0447,Kumar Supplies,Pulses,1.162,Bags,"₹5,229",Pending,58.099999999999994,5229.0,90.00000000000001
MDM001816,2025-09-07,S0568,Kumar & Co.,Edible Oil,29100,grams,"Rs. 3,492",Paid,29.1,0.3492,0.012
MDM010284,2026-03-12,S0025,Sharma Traders,Edible Oil,46.6,KG,5592,Pending,46.6,5592.0,120.0
MDM002101,2025-05-09,SCH0496,S. Agro Works,Wheat,22800,g,684,Pending,22.8,684.0,30.0
MDM006709,2026-02-22,SCH0249,Goyal Rice Mill,Wheat,22.8,Kgs,684/-,Pending,22.8,684.0,30.0
MDM001674,2026-02-09,S0320,Goyal Rice Mill,Pulses,,,2304,Paid,0.0,2304.0,0.0
MDM004214,2026-01-16,SCH0147,Goyal Mill,Wheat,35800,Grams,1074,Pending,35.8,1074.0,30.000000000000004
MDM009001,2025-05-18,SCH0193,Kumar & Co.,Wheat,45.3 kg,,"Rs. 1,359",Pending,45.3,0.1359,0.003
MDM001549,2025-11-11,SCH0328,Goyal Enterprises,Lentils,,,4959,Pending,0.0,4959.0,0.0
MDM010452,2025-12-08,SCH0439,Sharma Traders,Edible Oil,1.01,50kg Bags,"Rs. 6,060",Paid,50.5,0.606,0.012
MDM008548,2026-02-15,SCH0577,Kumar Supplies,Rice,,,1488,Pending,0.0,1488.0,0.0
MDM005185,2026-10-02,SCH0487,Sharma Traders,Atta,23200,g,696,Paid,23.2,696.0,30.0
MDM001462,2026-03-15,SCH0538,Goyal Rice Mill,Edible Oil,38.7 kg,,"₹4,644",Paid,38.7,4644.0,119.99999999999999
MDM011596,2025-06-19,SCH0052,S. Agro Works,Pulses,25100,g,,Pending,25.1,0.0,0.0
MDM003221,2025-11-21,SCH0359,Kumar Supplies,Rice,39,kg,1560,Pending,39.0,1560.0,40.0
MDM011848,2025-05-30,SCH0412,Kumar & Co.,Edible Oil,0.286,Bori,"1,716/-",Paid,14.299999999999999,1716.0,120.00000000000001
MDM007171,2025-07-20,SCH0071,Goyal Enterprises,Edible Oil,26.3,kg,3156,Pending,26.3,3156.0,120.0
MDM007431,2026-03-18,SCH0179,Kumar & Co.,Pulses,0.222,50kg Bags,Rs. 999,Pending,11.1,0.999,0.09
MDM001752,2025-12-11,SCH0247,Goyal Mill,Wheat,,,1728,Paid,0.0,1728.0,0.0
MDM003977,2026-02-02,S0557,Singh Brothers,Edible Oil,20800,Grams,"Rs. 2,496",Pending,20.8,0.2496,0.011999999999999999
MDM008354,2025-07-27,SCH0223,Sharma Traders,Lentils,32.1,kg,"Rs. 2,889",Pending,32.1,0.2889,0.009
MDM001773,2025-06-09,SCH0266,Kumar General Store,Wheat,32000,Grams,₹960,Paid,32.0,960.0,30.0
MDM002017,2025-09-10,S0193,Goyal Rice Mill,Wheat,30.7,kg,921,Paid,30.7,921.0,30.0
MDM002006,2025-12-30,SCH0307,Kumar Supplies,Pulses,16.6 kg,,1494,Paid,16.6,1494.0,89.99999999999999
MDM003894,2025-05-26,SCH0540,Sharma Traders,Edible Oil,52.2 kg,,6264,Pending,52.2,6264.0,120.0
MDM003238,2025-09-10,SCH0290,Kumar Supplies,Atta,0.67,50kg Bags,1005,Paid,33.5,1005.0,30.0
MDM004425,2025-09-15,SCH0298,Singh Agro,Edible Oil,55.9,KGS,6708,Pending,55.9,6708.0,120.0
MDM008589,2025-09-20,S0013,Goyal Enterprises,Wheat,37500,g,1125,Pending,37.5,1125.0,30.0
MDM002258,2025-09-28,SCH0479,Goyal Mill,Edible Oil,0.976,Bags,5856,Paid,48.8,5856.0,120.0
MDM004073,2026-02-14,SCH0315,Goyal Rice Mill,Edible Oil,41.2 kg,,"4,944/-",Pending,41.2,4944.0,119.99999999999999
MDM005575,2026-03-11,SCH0151,Kumar & Co.,Pulses,46.2,Kgs,4158,Paid,46.2,4158.0,90.0
MDM011748,2025-05-05,SCH0073,Singh Brothers,Rice,50,KGS,"Rs. 2,000",Pending,50.0,0.2,0.004
MDM005356,2026-11-02,SCH0450,Sharma Traders,Rice,35400,g,,Pending,35.4,0.0,0.0
MDM008419,2025-06-22,SCH0056,S. Agro Works,Pulses,29,Kgs,2610,Paid,29.0,2610.0,90.0
MDM006094,2025-12-18,SCH0468,Sharma Traders,Rice,1.2,Bori,"Rs. 2,400",Pending,60.0,0.24,0.004
MDM007936,2025-05-23,S0057,Singh Brothers,Rice,52.6,Kgs,"Rs. 2,104",Paid,52.6,0.2104,0.004
MDM011734,2025-07-29,S0333,Kumar Supplies,Edible Oil,17200,Grams,2064,Pending,17.2,2064.0,120.0
MDM001520,2026-03-17,SCH0099,Kumar & Co.,Pulses,48.3,kg,4347,Pending,48.3,4347.0,90.0
MDM010105,2025-09-11,SCH0084,Kumar Supplies,Edible Oil,52.4 kg,,"6,288/-",Pending,52.4,6288.0,120.0
MDM001379,2025-11-27,SCH0038,Goyal Rice Mill,Rice,13.5,KG,540,Pending,13.5,540.0,40.0
MDM005673,2025-11-19,SCH0036,Goyal Rice Mill,Atta,56.0 kg,,"Rs. 1,680",Pending,56.0,0.168,0.003
MDM002588,2025-05-09,SCH0042,Kumar General Store,Edible Oil,38.1 kg,,4572,Paid,38.1,4572.0,120.0
MDM005622,2025-07-20,SCH0458,Sharma Traders,Rice,41.5 kg,,1660,Paid,41.5,1660.0,40.0
MDM010179,2025-07-05,SCH0203,Singh Brothers,Rice,27500,grams,1100,Pending,27.5,1100.0,40.0
MDM005843,2025-10-15,SCH0547,Singh Agro,Lentils,0.48,Bags,"₹2,160",Paid,24.0,2160.0,90.0
MDM007123,2025-10-29,SCH0007,Sharma Traders,Rice,54.8 kg,,2192,Paid,54.8,2192.0,40.0
MDM005833,2025-06-07,SCH0491,Sharma Traders,Edible Oil,25,Kgs,3000,Paid,25.0,3000.0,120.0
MDM004889,2025-05-26,SCH0330,Singh Brothers,Pulses,1.094,Bags,"4,923/-",Paid,54.7,4923.0,90.0
MDM005905,2025-05-25,SCH0100,Sharma Traders,Rice,36.3,kg,,Paid,36.3,0.0,0.0
MDM000523,2025-08-15,SCH0030,Goyal Rice Mill,Pulses,,,,Pending,0.0,0.0,0.0
MDM008044,2025-06-02,S0188,Sharma Traders,Wheat,14.4,KGS,432/-,Pending,14.4,432.0,30.0
MDM003608,2025-12-15,SCH0508,Kumar General Store,Wheat,0.494,Bori,₹741,Paid,24.7,741.0,30.0
MDM000235,2026-01-14,SCH0585,Goyal Enterprises,Rice,47600,grams,1904,Paid,47.6,1904.0,40.0
MDM003797,2025-08-07,S0309,Singh Agro,Pulses,48700,g,"₹4,383",Paid,48.7,4383.0,90.0
MDM006319,2025-12-20,0065,Sharma Traders,Pulses,13500,g,"Rs. 1,215",Pending,13.5,0.1215,0.009
MDM007095,2025-08-30,SCH0224,Kumar & Co.,Rice,1.112,Sacks,2224,Paid,55.60000000000001,2224.0,39.99999999999999
MDM001949,2025-08-22,SCH0370,Goyal Mill,Rice,,,520,Pending,0.0,520.0,0.0
MDM006362,2025-06-18,SCH0108,S. Agro Works,Edible Oil,22.8,kg,"Rs. 2,736",Paid,22.8,0.2736,0.012
MDM011613,2026-01-25,SCH0044,Kumar Supplies,Rice,0.872,bags,"1,744/-",Pending,43.6,1744.0,40.0
MDM006092,2026-06-03,SCH0252,Goyal Rice Mill,Rice,1.074,Bags,2148,Paid,53.7,2148.0,40.0
MDM011220,2025-07-24,SCH0083,Goyal Rice Mill,Pulses,12.2,KG,"Rs. 1,098",Paid,12.2,0.1098,0.009
MDM002225,2025-03-09,SCH0381,Sharma Traders,Rice,52000,g,"2,080/-",Pending,52.0,2080.0,40.0
MDM005572,2025-09-13,SCH0444,Goyal Rice Mill,Atta,38.7 kg,,1161,Paid,38.7,1161.0,29.999999999999996
MDM004524,2025-09-16,SCH0422,Sharma Traders,Rice,18800,grams,752/-,Paid,18.8,752.0,40.0
MDM005794,2025-06-05,SCH0233,S. Agro Works,Rice,45.7,kg,1828,Paid,45.7,1828.0,40.0
MDM010854,2026-03-15,SCH0028,Kumar General Store,Pulses,22.3,KG,2007,Paid,22.3,2007.0,90.0
MDM005739,2026-01-18,SCH0305,Goyal Enterprises,Lentils,44.1 kg,,"3,969/-",Pending,44.1,3969.0,90.0
MDM002625,2025-04-18,SCH0508,Goyal Enterprises,Wheat,1.16,50kg Bags,"1,740/-",Pending,57.99999999999999,1740.0,30.000000000000004
MDM004729,2025-08-28,SCH0511,Sharma Traders,Rice,26200,grams,"Rs. 1,048",Pending,26.2,0.1048,0.004
MDM007819,2025-05-27,0578,Kumar General Store,Rice,0.856,Sacks,1712,Pending,42.8,1712.0,40.0
MDM008860,2025-06-26,SCH0224,Goyal Enterprises,Rice,13.9 kg,,556/-,Pending,13.9,556.0,40.0
MDM011259,2025-05-30,SCH0379,Sharma Traders,Pulses,12.0 kg,,"₹1,080",Paid,12.0,1080.0,90.0
MDM011874,2025-12-25,SCH0017,Goyal Enterprises,Edible Oil,25300,grams,"3,036/-",Paid,25.3,3036.0,120.0
MDM002438,2026-03-06,SCH0425,Goyal Mill,Pulses,,,"3,807/-",Paid,0.0,3807.0,0.0
MDM006057,2025-05-09,SCH0241,Sharma Traders,Atta,23.1 kg,,₹693,Paid,23.1,693.0,29.999999999999996
MDM006353,2026-01-10,SCH0402,Kumar General Store,Edible Oil,1.174,Bori,7044,Pending,58.699999999999996,7044.0,120.00000000000001
MDM003168,2026-01-11,SCH0334,Sharma Traders,Pulses,,,"₹2,241",Pending,0.0,2241.0,0.0
MDM001810,2025-12-22,SCH0108,Sharma Traders,Pulses,,,"₹3,762",Pending,0.0,3762.0,0.0
MDM010007,2026-03-22,S0330,Kumar & Co.,Wheat,39900,Grams,1197,Pending,39.9,1197.0,30.0
MDM007162,2025-09-18,SCH0351,Sharma Traders,Pulses,1.05,Sacks,4725,Paid,52.5,4725.0,90.0
MDM005087,2026-03-23,SCH0290,Singh Agro,Wheat,15400,grams,462,Pending,15.4,462.0,30.0
MDM009960,2025-07-18,SCH0265,Goyal Rice Mill,Lentils,30.8,KG,,Paid,30.8,0.0,0.0
MDM007017,2025-08-01,SCH0035,Sharma Traders,Rice,34.6 kg,,1384,Paid,34.6,1384.0,40.0
MDM009642,2025-05-04,SCH0203,Kumar Supplies,Edible Oil,,,"Rs. 1,320",Pending,0.0,0.132,0.0
MDM004946,2025-11-04,SCH0224,S. Agro Works,Wheat,0.682,Sacks,1023,Pending,34.1,1023.0,30.0
MDM006047,2025-05-21,SCH0079,Sharma Traders,Edible Oil,,,1596,Pending,0.0,1596.0,0.0
MDM011435,2025-04-28,S0262,Sharma Traders,Pulses,21.8,kg,,Pending,21.8,0.0,0.0
MDM006920,2026-02-25,SCH0073,Sharma Traders,Rice,,,780,Pending,0.0,780.0,0.0
MDM005591,2026-01-18,0239,Goyal Enterprises,Rice,58800,g,"₹2,352",Paid,58.8,2352.0,40.0
MDM007227,2025-06-30,S0213,Sharma Traders,Pulses,0.472,bags,"Rs. 2,124",Pending,23.599999999999998,0.2124,0.009000000000000001
MDM001229,2025-06-12,SCH0249,Kumar Supplies,Pulses,49000,grams,4410,Pending,49.0,4410.0,90.0
MDM009530,2026-01-01,SCH0289,Kumar Supplies,Pulses,13.2 kg,,"₹1,188",Pending,13.2,1188.0,90.0
MDM006847,2025-05-03,SCH0023,S. Agro Works,Wheat,42.9 kg,,"₹1,287",Paid,42.9,1287.0,30.0
MDM008245,2025-07-13,S0238,S. Agro Works,Pulses,45600,Grams,4104,Paid,45.6,4104.0,90.0
MDM006556,2026-03-30,SCH0566,Goyal Mill,Pulses,26,Kgs,,Paid,26.0,0.0,0.0
MDM000160,2025-08-07,SCH0060,Goyal Enterprises,Edible Oil,19.5,kg,"₹2,340",Pending,19.5,2340.0,120.0
MDM008852,2025-11-27,SCH0244,Goyal Mill,Edible Oil,39,KGS,4680,Paid,39.0,4680.0,120.0
MDM001590,2026-02-27,SCH0370,S. Agro Works,Atta,,,792,Pending,0.0,792.0,0.0
MDM011721,2025-07-01,SCH0050,Kumar Supplies,Pulses,50.9,kg,"Rs. 4,581",Pending,50.9,0.4581,0.009000000000000001
MDM011698,2025-08-24,SCH0062,Goyal Enterprises,Wheat,0.6659999999999999,Sacks,Rs. 999,Pending,33.3,0.999,0.030000000000000002
MDM011529,2025-11-15,SCH0125,Sharma Traders,Pulses,0.978,bags,"₹4,401",Paid,48.9,4401.0,90.0
MDM006688,2025-06-10,S0427,Kumar & Co.,Rice,0.93,Bags,1860,Paid,46.5,1860.0,40.0
MDM011542,2025-07-27,SCH0452,Singh Brothers,Rice,0.76,Sacks,1520,Paid,38.0,1520.0,40.0
MDM009315,2025-05-18,SCH0520,Sharma Traders,Wheat,0.508,Bags,762,Paid,25.4,762.0,30.0
MDM007481,2025-12-27,SCH0053,S. Agro Works,Wheat,52100,Grams,1563,Paid,52.1,1563.0,30.0
MDM011438,2025-11-24,SCH0042,Sharma Traders,Atta,46.7,kg,1401,Pending,46.7,1401.0,29.999999999999996
MDM001557,2026-03-10,SCH0272,Kumar General Store,Atta,,,1107,Paid,0.0,1107.0,0.0
MDM002829,2026-02-01,SCH0185,Kumar General Store,Rice,36.9,KG,1476,Pending,36.9,1476.0,40.0
MDM000437,2025-08-03,SCH0180,Sharma Traders,Wheat,,,1635,Pending,0.0,1635.0,0.0
MDM005790,2026-03-27,0081,Goyal Mill,Wheat,26.0 kg,,780/-,Pending,26.0,780.0,30.0
MDM010087,2025-07-17,SCH0024,Kumar Supplies,Rice,,,408,Pending,0.0,408.0,0.0
MDM001589,2025-07-06,SCH0105,Singh Brothers,Edible Oil,0.8079999999999999,Sacks,"Rs. 4,848",Pending,40.4,0.4848,0.012
MDM007399,2026-01-01,SCH0153,S. Agro Works,Wheat,53800,g,1614,Pending,53.8,1614.0,30.0
MDM002781,2025-05-04,SCH0422,Goyal Enterprises,Edible Oil,22.9 kg,,"Rs. 2,748",Paid,22.9,0.2748,0.012
MDM011790,2025-07-20,0119,Sharma Traders,Atta,57.0 kg,,1710,Paid,57.0,1710.0,30.0
MDM005687,2025-08-11,SCH0188,Goyal Rice Mill,Rice,23.4,kg,₹936,Paid,23.4,936.0,40.0
MDM003966,2025-11-28,SCH0099,Sharma Traders,Wheat,32.7 kg,,981/-,Pending,32.7,981.0,29.999999999999996
