procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status
MDM005348,2025-11-16,SCH0013,Sharma Traders,Rice,0.998,BAG,1996,Paid
MDM009033,2025-12-08,SCH0132,Goyal Enterprises,Wheat,21400.0,G,,Paid
MDM000582,2025-06-09,SCH0445,Singh Brothers,Rice,0.696,BORI,1392,Cleared
MDM000205,2025-04-01,SCH0303,Sharma & Sons,Wheat,,,1350,Due
MDM007897,2025-12-01,SCH0109,Singh Agro,Wheat,21100.0,G,633,Pending
MDM002015,2025-06-08,SCH0223,Kumar General Store,Cooking Oil,,,4128,Due
MDM000906,2025-07-11,SCH0598,Sharma Traders,Dal,,,,Cleared
MDM000632,2025-06-04,SCH0140,Goyal Rice Mill,Dal,36000.0,G,3240,Cleared
MDM008462,2025-08-30,SCH0229,S. Agro Works,Rice,0.728,BAG,1456,Due
MDM010299,2025-11-17,SCH0148,Singh Brothers,Wheat,54.8,KG,1644,Pending
MDM001975,2025-08-05,SCH0244,Sharma Traders,Rice,40.4,KG,1616,
MDM000163,2025-10-11,SCH0137,Sharma & Sons,Dal,21.7,KG,1953,Due
MDM004999,2025-07-22,SCH0072,Goyal Mill,Cooking Oil,0.86,BAG,5160,Cleared
MDM010698,2026-02-28,SCH0152,Goyal Enterprises,oil,45800.0,G,5496,
MDM009558,2025-06-27,SCH0435,Singh Brothers,Atta,,,1524,Paid
MDM004714,2026-03-15,SCH0028,Singh Brothers,Wheat,0.5760000000000001,BORI,864,Due
MDM009068,2025-09-03,SCH0501,Goyal Enterprises,Rice,,,1988,Paid
MDM001432,2026-03-30,SCH0013,Sharma Traders Pvt Ltd,Mustard Oil,43.2,KG,5184,Due
MDM006869,2025-08-23,SCH0011,Goyal Enterprises,Dal,0.408,SACK,1836,Cleared
MDM007711,2026-01-01,SCH0533,Goyal Rice Mill,Rice,50.9,KG,2036,Paid
MDM007737,2025-08-06,SCH0328,Kumar Supplies,Mustard Oil,,,3264,Due
MDM004284,2025-04-29,SCH0201,Sharma Traders Pvt Ltd,Cooking Oil,,,2988,Pending
MDM007532,2025-08-06,SCH0074,Singh Agro,Dal,30.8,KG,2772,
MDM009840,2025-11-26,SCH0044,Goyal Enterprises,Rice,,,548,Paid
MDM003385,2026-01-12,SCH0419,Sharma & Sons,Mustard Oil,14800.0,G,1776,Cleared
MDM011822,2025-04-24,SCH0195,Kumar Supplies,Rice,46.5,KG,1860,Paid
MDM010039,2025-11-14,SCH0251,Goyal Enterprises,Atta,0.226,BAG,339,Pending
MDM010297,2025-05-29,SCH0024,Kumar General Store,Cooking Oil,19.0,KG,2280,
MDM007463,2025-09-25,SCH0069,Kumar & Co.,Wheat,1.038,SACK,1557,Due
MDM003332,2025-10-03,SCH0494,Goyal Enterprises,oil,1.12,BAG_50KG,6720,Pending
MDM006405,2025-12-05,SCH0386,Kumar General Store,Dal,55100.0,G,4959,Due
MDM008896,2025-12-15,SCH0217,Goyal Mill,Atta,59.5,KG,1785,Pending
MDM002097,2025-07-31,SCH0249,Sharma Traders Pvt Ltd,Wheat,27300.0,G,819,Cleared
MDM010373,2026-02-28,SCH0129,Sharma & Sons,Wheat,,,1593,Pending
MDM008000,2026-02-23,SCH0333,Kumar & Co.,Rice,,,816,Due
MDM005018,2025-07-31,SCH0353,Goyal Enterprises,Dal,13.9,KG,1251,Cleared
MDM008739,2025-07-10,SCH0020,Sharma & Sons,Rice,52.9,KG,2116,Cleared
MDM001450,2025-07-23,SCH0550,Sharma & Sons,Wheat,,,957,Cleared
MDM006901,2025-09-12,SCH0551,Singh Brothers,Dal,55400.0,G,4986,Pending
MDM002611,2025-12-08,SCH0435,S. Agro Works,Rice,49600.0,G,1984,Due
MDM001901,2025-04-19,SCH0318,Singh Agro,Dal,0.21,BORI,945,Due
MDM008187,2025-07-06,SCH0509,Singh Brothers,Mustard Oil,0.422,BORI,2532,Cleared
MDM003921,2025-06-01,SCH0278,Singh Agro,Cooking Oil,,,2160,Due
MDM002758,2025-08-28,SCH0482,Sharma Traders,Rice,0.262,BAG,524,Due
MDM006398,2025-04-01,SCH0248,Kumar & Co.,Wheat,26.6,KG,798,Paid
MDM010708,2025-10-11,SCH0371,S. Agro Works,Dal,,,1728,Due
MDM002098,2026-02-20,SCH0388,Goyal Mill,Cooking Oil,0.9840000000000001,SACK,5904,Due
MDM008330,2025-07-28,SCH0251,Goyal Rice Mill,oil,1.14,BAG,6840,Due
MDM011676,2025-12-14,SCH0238,Sharma Traders Pvt Ltd,Mustard Oil,1.166,BAG,6996,Due
MDM005625,2025-04-29,SCH0332,Kumar General Store,oil,,,2064,Cleared
MDM009029,2025-09-09,SCH0092,Sharma & Sons,Rice,,,1172,Paid
MDM003472,2025-11-08,SCH0229,Goyal Enterprises,Rice,51.5,KG,2060,Paid
MDM008267,2026-02-08,SCH0379,Kumar Supplies,Dal,39.9,KG,3591,
MDM002172,2025-04-10,SCH0520,Sharma & Sons,Cooking Oil,1.124,BAG_50KG,6744,Cleared
MDM011402,2026-03-22,SCH0181,Sharma Traders Pvt Ltd,Dal,38000.0,G,3420,Paid
MDM011343,2026-02-14,SCH0214,Singh Brothers,Wheat,32900.0,G,987,Pending
MDM008591,2025-04-03,SCH0091,Sharma & Sons,Rice,57400.0,G,2296,Paid
MDM002011,2025-08-27,SCH0297,Sharma Traders,Mustard Oil,27.6,KG,3312,Pending
MDM001284,2025-08-29,SCH0159,Singh Agro,Atta,39300.0,G,1179,Paid
MDM011884,2025-12-19,SCH0338,S. Agro Works,Atta,23100.0,G,693,Cleared
MDM001020,2025-12-04,SCH0124,Goyal Enterprises,Rice,,,2200,Paid
MDM009519,2025-06-21,SCH0562,Goyal Mill,Rice,,,720,Pending
MDM008668,2026-03-01,SCH0026,Kumar & Co.,Dal,,,2790,Cleared
MDM002811,2025-10-07,SCH0306,Singh Agro,Wheat,,,522,Paid
MDM010661,2025-11-04,SCH0349,Sharma Traders Pvt Ltd,Wheat,40.6,KG,1218,Pending
MDM001652,2025-04-07,SCH0245,Singh Brothers,oil,0.6559999999999999,BAG_50KG,3936,Paid
MDM011885,2025-09-09,SCH0482,Goyal Rice Mill,Rice,59100.0,G,2364,Paid
MDM001170,2025-07-30,SCH0463,Singh Agro,Wheat,,,1695,Cleared
MDM009399,2025-11-06,SCH0048,Kumar General Store,Mustard Oil,,,4884,Pending
MDM006257,2025-07-19,SCH0072,Sharma & Sons,Wheat,,,768,Paid
MDM005470,2025-04-08,SCH0481,Singh Brothers,Mustard Oil,,,4464,Pending
MDM011328,2025-04-23,SCH0337,S. Agro Works,Dal,15.6,KG,1404,Pending
MDM000868,2026-03-18,SCH0262,Sharma & Sons,Wheat,1.168,BAG,1752,Pending
MDM005094,2025-09-23,SCH0164,Sharma Traders Pvt Ltd,Mustard Oil,,,1428,
MDM005434,2025-08-21,SCH0216,Kumar & Co.,Dal,10800.0,G,972,Pending
MDM000542,2025-06-07,SCH0458,Goyal Enterprises,Wheat,,,1449,Paid
MDM009325,2026-01-19,SCH0115,Singh Agro,Mustard Oil,34.0,KG,4080,Due
MDM006355,2025-12-15,SCH0080,Kumar & Co.,Cooking Oil,0.722,BORI,4332,Paid
MDM011534,2026-01-13,SCH0556,Sharma & Sons,Mustard Oil,0.358,BAG_50KG,2148,
MDM003391,2025-08-26,SCH0550,Singh Brothers,Atta,,,975,Due
MDM009935,2025-04-21,SCH0241,Goyal Enterprises,Dal,10.3,KG,927,Paid
MDM003960,2026-02-22,SCH0218,Goyal Enterprises,oil,36.5,KG,4380,Pending
MDM006644,2025-08-30,SCH0060,Singh Agro,Dal,19.7,KG,1773,Pending
MDM006842,2025-09-02,SCH0178,Singh Agro,Dal,,,4482,Due
MDM010235,2025-05-23,SCH0171,Goyal Enterprises,Wheat,0.336,BAG,504,Pending
MDM003587,2025-04-04,SCH0565,Sharma Traders Pvt Ltd,Mustard Oil,,,5160,Paid
MDM009980,2026-02-14,SCH0577,Singh Agro,oil,,,2100,Pending
MDM002564,2025-11-27,SCH0013,Sharma Traders Pvt Ltd,Dal,0.322,BORI,1449,
MDM005037,2025-12-17,SCH0061,Goyal Rice Mill,Mustard Oil,19600.0,G,2352,Pending
MDM001081,2025-11-07,SCH0376,Kumar & Co.,Dal,,,2970,Pending
MDM005892,2026-02-24,SCH0436,Singh Agro,Wheat,21.6,KG,648,Paid
MDM004967,2025-06-21,SCH0025,Kumar General Store,Mustard Oil,0.618,BORI,3708,Cleared
MDM002024,2025-04-15,SCH0524,Kumar General Store,Atta,14.0,KG,420,Pending
MDM011095,2025-05-15,SCH0250,Singh Agro,Atta,,,1296,
MDM007910,2025-09-25,SCH0444,Kumar & Co.,Dal,34300.0,G,3087,
MDM010778,2026-01-02,SCH0255,Sharma Traders,Cooking Oil,18300.0,G,,Due
MDM007322,2025-06-05,SCH0513,Goyal Rice Mill,Rice,30.4,KG,1216,Due
MDM000227,2026-02-11,SCH0073,S. Agro Works,Dal,,,1593,Cleared
MDM001014,2025-06-25,SCH0589,Singh Brothers,Rice,,,944,Paid
MDM001930,2026-02-25,SCH0114,Goyal Mill,Dal,0.6940000000000001,BORI,3123,Pending
MDM010356,2025-05-24,SCH0082,Kumar Supplies,Dal,45200.0,G,4068,Due
MDM005252,2025-12-01,SCH0374,Sharma Traders Pvt Ltd,Mustard Oil,51.2,KG,6144,Paid
MDM009597,2026-03-09,SCH0070,Kumar & Co.,Rice,11000.0,G,440,Cleared
MDM002180,2025-06-01,SCH0351,Goyal Mill,Dal,,,5148,
MDM000698,2026-02-20,SCH0197,Goyal Rice Mill,Dal,59700.0,G,5373,Due
MDM001125,2025-07-01,SCH0269,Kumar Supplies,Cooking Oil,16.2,KG,1944,Due
MDM007379,2025-10-23,SCH0281,Sharma Traders,Dal,33.5,KG,3015,Pending
MDM010132,2025-07-25,SCH0492,Goyal Enterprises,Dal,,,2637,Pending
MDM005111,2025-07-10,SCH0449,Goyal Mill,Wheat,,,1140,Cleared
MDM007903,2025-12-31,SCH0570,Kumar General Store,Mustard Oil,,,3948,Paid
MDM001779,2025-10-23,SCH0081,Sharma & Sons,Dal,0.374,BAG,1683,Paid
MDM010184,2025-08-13,SCH0325,Sharma Traders,Dal,0.624,SACK,2808,Pending
MDM002635,2025-09-17,SCH0363,Sharma Traders,Rice,,,1064,Pending
MDM007545,2025-04-18,SCH0596,Singh Agro,Rice,0.528,BAG_50KG,1056,Cleared
MDM007605,2025-12-07,SCH0503,Kumar Supplies,oil,53.8,KG,6456,Pending
MDM003490,2025-05-01,SCH0340,Sharma Traders Pvt Ltd,Wheat,0.904,BAG_50KG,1356,Paid
MDM001038,2025-10-02,SCH0139,Singh Brothers,Cooking Oil,1.094,BAG,6564,Cleared
MDM010098,2025-11-08,SCH0430,Goyal Mill,oil,,,1956,
MDM008506,2025-06-08,SCH0125,Sharma Traders,Rice,0.57,BORI,1140,Pending
MDM002650,2026-01-10,SCH0354,Singh Brothers,Wheat,,,1035,Pending
MDM002980,2026-03-25,SCH0038,Singh Brothers,Dal,,,1899,Paid
MDM002548,2025-07-13,SCH0222,Goyal Enterprises,Dal,34.1,KG,3069,
MDM005133,2025-11-22,SCH0563,Kumar & Co.,Rice,0.274,BAG,548,Cleared
MDM002160,2025-08-30,SCH0223,Kumar Supplies,Rice,32.9,KG,1316,Pending
MDM009115,2026-02-14,SCH0163,Kumar & Co.,Dal,29.6,KG,2664,Pending
MDM006446,2026-02-28,SCH0435,Goyal Rice Mill,Rice,30.7,KG,1228,Cleared
MDM003968,2025-07-04,SCH0049,Goyal Mill,Dal,19200.0,G,1728,
MDM001429,2025-07-09,SCH0144,Goyal Rice Mill,Rice,57.5,KG,2300,Paid
MDM010391,2025-06-11,SCH0367,Singh Brothers,Wheat,1.042,BAG,1563,Due
MDM002521,2025-07-18,SCH0050,Goyal Enterprises,Wheat,,,1497,Pending
MDM008034,2025-11-28,SCH0127,Sharma & Sons,Wheat,14400.0,G,432,Paid
MDM010663,2025-06-14,SCH0467,Goyal Enterprises,Rice,,,1420,Cleared
MDM000449,2025-08-13,SCH0167,S. Agro Works,Rice,17.5,KG,700,Paid
MDM011417,2026-03-10,SCH0009,Goyal Enterprises,Mustard Oil,,,3732,Paid
MDM009477,2026-03-03,SCH0238,Singh Agro,Mustard Oil,54.9,KG,,Due
MDM005996,2025-07-28,SCH0163,Kumar & Co.,Cooking Oil,40000.0,G,4800,Paid
MDM009923,2026-02-02,SCH0150,Kumar & Co.,Rice,,,,Pending
MDM003728,2025-10-11,SCH0008,Singh Brothers,Wheat,,,1155,Paid
MDM007354,2025-12-28,SCH0571,Goyal Mill,Wheat,,,435,
MDM008554,2025-08-13,SCH0085,Sharma Traders,Cooking Oil,57.1,KG,6852,Pending
MDM006280,2026-03-22,SCH0417,Sharma Traders,oil,0.284,BORI,1704,
MDM011038,2025-08-01,SCH0233,Goyal Mill,Rice,44800.0,G,1792,Paid
MDM007296,2025-04-29,SCH0339,Singh Brothers,Rice,,,404,
MDM009497,2025-10-09,SCH0102,Kumar General Store,Mustard Oil,58300.0,G,6996,Cleared
MDM006252,2025-06-21,SCH0197,Sharma Traders Pvt Ltd,Rice,32.4,KG,1296,Due
MDM005927,2025-12-12,SCH0320,Goyal Enterprises,Rice,,,2376,
MDM002461,2025-11-23,SCH0494,Goyal Mill,Wheat,,,846,Paid
MDM000023,2025-06-25,SCH0216,Singh Agro,Mustard Oil,,,5148,Paid
MDM002067,2026-03-17,SCH0439,Kumar Supplies,Wheat,1.172,BORI,1758,Pending
MDM001654,2025-06-21,SCH0078,Goyal Rice Mill,Wheat,16800.0,G,504,Pending
MDM008895,2025-07-13,SCH0085,Singh Brothers,Cooking Oil,,,3372,Paid
MDM008707,2025-07-29,SCH0284,Singh Agro,Dal,12.9,KG,1161,Due
MDM001377,2026-03-19,SCH0524,Singh Agro,Wheat,0.46,BAG,690,Due
MDM001725,2025-12-22,SCH0192,Singh Brothers,Wheat,20.4,KG,612,Due
MDM003755,2025-12-08,SCH0301,Singh Brothers,Dal,17.2,KG,1548,Pending
MDM008653,2025-04-23,SCH0301,Kumar General Store,Mustard Oil,,,3852,Pending
MDM004184,2025-12-18,SCH0007,S. Agro Works,Rice,,,1948,Due
MDM004083,2026-01-26,SCH0460,Sharma Traders Pvt Ltd,Rice,12.0,KG,480,Due
MDM009679,2025-08-22,SCH0376,Kumar & Co.,Wheat,0.536,BAG,804,Paid
MDM008475,2025-08-29,SCH0086,Goyal Mill,Mustard Oil,0.8320000000000001,SACK,4992,Paid
MDM006580,2025-04-28,SCH0057,Sharma Traders,Dal,,,2844,Pending
MDM004559,2025-08-24,SCH0389,Kumar Supplies,Wheat,0.348,SACK,522,Due
MDM003538,2025-09-17,SCH0144,S. Agro Works,oil,0.628,BAG,3768,Due
MDM007004,2025-09-21,SCH0315,Sharma Traders Pvt Ltd,Mustard Oil,0.396,BAG_50KG,2376,Paid
MDM009561,2025-09-23,SCH0327,Sharma Traders Pvt Ltd,Cooking Oil,,,5772,Pending
MDM011703,2025-04-20,SCH0171,Kumar General Store,Wheat,,,1110,Cleared
MDM011271,2025-06-02,SCH0129,Sharma & Sons,Rice,,,1068,Due
MDM008790,2025-06-04,SCH0234,Kumar General Store,Rice,40100.0,G,1604,Due
MDM000647,2025-04-27,SCH0157,Singh Brothers,Mustard Oil,27.7,KG,3324,Paid
MDM006382,2026-02-18,SCH0104,Kumar & Co.,Mustard Oil,,,,
MDM007528,2025-11-20,SCH0220,Kumar General Store,Wheat,36.4,KG,1092,Paid
MDM007166,2026-03-13,SCH0588,Kumar Supplies,Rice,55.3,KG,2212,Cleared
MDM011545,2025-10-09,SCH0091,Singh Brothers,Mustard Oil,42600.0,G,5112,Due
MDM007698,2025-04-03,SCH0093,Kumar & Co.,Wheat,34200.0,G,1026,Paid
MDM011622,2026-03-14,SCH0140,Kumar & Co.,oil,,,2076,Paid
MDM004876,2025-09-09,SCH0334,Goyal Mill,Dal,0.234,SACK,1053,Due
MDM010615,2025-12-11,SCH0278,Sharma Traders Pvt Ltd,Rice,23200.0,G,928,Paid
MDM005342,2026-03-06,SCH0067,Kumar & Co.,Wheat,11.7,KG,351,Pending
MDM011168,2025-04-30,SCH0224,Goyal Rice Mill,Cooking Oil,,,1524,Paid
MDM007032,2025-08-27,SCH0363,Kumar Supplies,Dal,18.5,KG,1665,Paid
MDM002161,2026-03-05,SCH0308,Kumar & Co.,Rice,0.488,BAG,976,Paid
MDM000686,2025-11-22,SCH0122,Kumar & Co.,Wheat,36300.0,G,,Paid
MDM002462,2025-09-24,SCH0451,Singh Brothers,Dal,,,2178,Pending
MDM007129,2025-07-27,SCH0284,Singh Brothers,Wheat,33.7,KG,1011,Paid
MDM006268,2025-06-15,SCH0263,Sharma Traders Pvt Ltd,Rice,30.5,KG,1220,Cleared
MDM004942,2025-08-06,SCH0353,Sharma Traders,Rice,25.5,KG,1020,Paid
MDM005947,2025-04-30,SCH0068,Sharma Traders Pvt Ltd,Rice,56.2,KG,2248,Paid
MDM004584,2025-06-05,SCH0414,Goyal Enterprises,Atta,,,420,
MDM005785,2025-07-16,SCH0537,Sharma Traders,Rice,29.9,KG,1196,Cleared
MDM007570,2025-06-27,SCH0083,Sharma Traders Pvt Ltd,Dal,,,3708,Pending
MDM011073,2025-10-02,SCH0292,Singh Agro,Mustard Oil,1.114,BORI,6684,Due
MDM000522,2026-01-08,SCH0088,Singh Agro,Rice,0.424,BORI,848,Paid
MDM008715,2025-04-22,SCH0337,Singh Brothers,Rice,40.2,KG,1608,Pending
MDM011029,2025-11-05,SCH0083,Kumar Supplies,Wheat,42100.0,G,1263,Cleared
MDM003984,2025-08-23,SCH0434,Kumar Supplies,Dal,1.042,BAG,4689,Due
MDM011818,2025-10-19,SCH0302,Goyal Enterprises,Wheat,0.4320000000000001,BORI,648,Pending
MDM000781,2025-10-29,SCH0071,Sharma Traders,Cooking Oil,46.5,KG,5580,
MDM010149,2025-11-19,SCH0500,Goyal Mill,Rice,1.098,BORI,2196,Paid
MDM005608,2026-03-01,SCH0371,S. Agro Works,Rice,,,2048,Pending
MDM005979,2026-01-20,SCH0484,Sharma Traders Pvt Ltd,Rice,26500.0,G,1060,Paid
MDM008844,2025-05-07,SCH0258,Kumar General Store,Rice,41.4,KG,1656,Paid
MDM003748,2026-03-14,SCH0419,Sharma Traders Pvt Ltd,Dal,,,,Pending
MDM002197,2025-12-13,SCH0513,Goyal Mill,Wheat,54.6,KG,,Pending
MDM008562,2025-07-25,SCH0125,Kumar Supplies,Mustard Oil,25900.0,G,3108,
MDM004286,2025-08-12,SCH0497,Sharma Traders Pvt Ltd,Mustard Oil,0.236,BAG,1416,Pending
MDM008570,2025-12-22,SCH0101,Sharma & Sons,Mustard Oil,30700.0,G,3684,Cleared
MDM009833,2025-07-01,SCH0134,Goyal Enterprises,Dal,,,2115,Paid
MDM009806,2025-08-12,SCH0259,Sharma Traders Pvt Ltd,Rice,36.4,KG,1456,Cleared
MDM006980,2025-12-27,SCH0206,Goyal Mill,oil,39.9,KG,4788,Paid
MDM001828,2026-02-06,SCH0205,Sharma & Sons,Wheat,0.352,BAG,528,Paid
MDM009155,2025-04-02,SCH0240,Singh Brothers,Dal,,,3906,Pending
MDM011956,2025-07-26,SCH0338,Kumar General Store,Rice,43400.0,G,1736,
MDM002377,2025-07-31,SCH0520,Sharma Traders,Cooking Oil,28.3,KG,3396,
MDM008552,2025-10-08,SCH0498,Sharma & Sons,Rice,18.0,KG,720,Paid
MDM003840,2025-12-30,SCH0015,Goyal Enterprises,Dal,35.2,KG,3168,Paid
MDM001247,2025-09-09,SCH0462,Sharma & Sons,Rice,40.3,KG,1612,Pending
MDM007505,2026-03-31,SCH0593,Singh Brothers,Rice,,,1808,Cleared
MDM006512,2025-08-19,SCH0509,Kumar & Co.,Wheat,13100.0,G,393,Cleared
MDM011302,2025-10-26,SCH0301,Kumar Supplies,Rice,58.1,KG,2324,Paid
MDM005440,2026-03-05,SCH0382,Sharma & Sons,Dal,0.382,SACK,1719,Due
MDM011416,2026-02-24,SCH0228,Kumar & Co.,Wheat,0.25,BAG_50KG,375,Paid
MDM008965,2026-01-17,SCH0539,Kumar & Co.,Mustard Oil,40.0,KG,4800,Due
MDM005511,2026-03-10,SCH0481,Goyal Enterprises,Dal,0.922,BAG_50KG,4149,Pending
MDM005331,2025-05-30,SCH0183,Kumar General Store,Dal,,,3996,Pending
MDM004532,2025-11-14,SCH0013,Kumar Supplies,Dal,24800.0,G,2232,Cleared
MDM009867,2025-12-19,SCH0281,Goyal Enterprises,Mustard Oil,39.1,KG,4692,Paid
MDM000366,2025-06-08,SCH0506,Goyal Mill,Mustard Oil,12100.0,G,1452,Cleared
MDM000148,2025-11-25,SCH0386,Sharma Traders Pvt Ltd,Mustard Oil,,,1800,Due
MDM001669,2025-11-29,SCH0141,S. Agro Works,oil,22700.0,G,2724,Paid
MDM010925,2025-09-01,SCH0276,Kumar General Store,Dal,,,5157,Paid
MDM007651,2026-01-12,SCH0485,Singh Brothers,Wheat,,,750,
MDM008600,2025-06-20,SCH0266,Kumar Supplies,Dal,,,3852,Due
MDM007789,2025-09-03,SCH0022,Singh Agro,Dal,0.768,BAG,3456,
MDM003457,2025-12-15,SCH0307,Goyal Enterprises,Rice,35.0,KG,1400,Pending
MDM003272,2025-04-16,SCH0114,Goyal Enterprises,Wheat,,,351,Due
MDM004941,2025-07-31,SCH0229,Singh Agro,Dal,38800.0,G,,Paid
MDM009224,2025-04-18,SCH0330,Singh Agro,Rice,0.606,BAG,1212,Due
MDM006231,2025-04-24,SCH0109,Goyal Mill,Rice,0.282,BORI,564,Paid
MDM010998,2025-06-17,SCH0415,Sharma & Sons,Wheat,12.6,KG,378,
MDM011565,2025-05-02,SCH0472,S. Agro Works,Cooking Oil,18800.0,G,2256,Paid
MDM009048,2025-07-12,SCH0315,Kumar Supplies,Dal,48.5,KG,4365,Paid
MDM003927,2025-04-25,SCH0580,Sharma Traders,oil,38.3,KG,4596,Paid
MDM008081,2026-02-03,SCH0123,S. Agro Works,Rice,0.87,BAG,1740,Cleared
MDM000079,2025-08-07,SCH0067,Goyal Rice Mill,oil,26.7,KG,3204,Paid
MDM007089,2026-03-31,SCH0295,Goyal Enterprises,Wheat,,,1161,Pending
MDM002248,2026-01-06,SCH0044,Sharma Traders,Cooking Oil,,,2172,Pending
MDM010190,2025-09-14,SCH0102,Goyal Enterprises,Mustard Oil,41000.0,G,4920,Cleared
MDM010230,2025-12-11,SCH0445,Sharma Traders,Mustard Oil,0.924,BAG,5544,Pending
MDM007452,2025-05-22,SCH0495,Sharma & Sons,Cooking Oil,,,2004,Paid
MDM008981,2025-12-31,SCH0387,Singh Agro,oil,11.8,KG,1416,Pending
MDM002280,2025-08-23,SCH0154,Sharma & Sons,Rice,1.166,BORI,2332,Cleared
MDM008124,2026-01-21,SCH0368,Sharma Traders,Rice,0.544,BORI,1088,Pending
MDM003898,2025-12-14,SCH0200,Sharma Traders Pvt Ltd,Rice,13.0,KG,,Pending
MDM009952,2025-05-24,SCH0415,Sharma Traders Pvt Ltd,Dal,0.674,BAG,3033,Pending
MDM007178,2025-11-04,SCH0250,Singh Brothers,Mustard Oil,0.836,BAG_50KG,5016,Paid
MDM009313,2025-05-02,SCH0014,Kumar General Store,Rice,32.3,KG,1292,
MDM011683,2026-01-29,SCH0220,Sharma Traders,Rice,0.232,BAG,464,Cleared
MDM003632,2025-11-29,SCH0394,Kumar Supplies,Wheat,27.2,KG,816,Paid
MDM010652,2026-03-07,SCH0372,S. Agro Works,Dal,43.5,KG,3915,Paid
MDM006273,2025-04-17,SCH0319,Singh Agro,Dal,13400.0,G,1206,Paid
MDM008617,2025-05-14,SCH0508,Sharma & Sons,Mustard Oil,,,5568,Due
MDM000393,2025-10-01,SCH0054,Goyal Rice Mill,Cooking Oil,,,6312,Cleared
MDM003192,2026-01-20,SCH0156,Kumar Supplies,Rice,0.7959999999999999,SACK,1592,Cleared
MDM000017,2026-03-03,SCH0544,Singh Brothers,Rice,,,1236,Paid
MDM004201,2025-11-14,SCH0363,Sharma & Sons,Mustard Oil,,,4848,Pending
MDM002673,2025-11-24,SCH0422,Kumar General Store,Dal,,,3132,Paid
MDM006165,2025-06-03,SCH0498,S. Agro Works,Rice,,,1064,Due
MDM003494,2025-12-11,SCH0574,Goyal Rice Mill,Wheat,24.6,KG,738,Paid
MDM009652,2025-11-18,SCH0390,Sharma Traders,Dal,37.2,KG,3348,Paid
MDM007395,2025-07-05,SCH0507,Singh Brothers,Dal,,,3033,Cleared
MDM004840,2026-01-20,SCH0205,Goyal Rice Mill,Wheat,13.1,KG,393,Paid
MDM000594,2025-06-23,SCH0304,Sharma & Sons,oil,,,2604,Paid
MDM008738,2026-03-18,SCH0205,Sharma Traders Pvt Ltd,Rice,,,1680,Pending
MDM005828,2026-03-05,SCH0222,Sharma & Sons,Dal,,,4995,Pending
MDM007962,2025-05-03,SCH0151,Sharma & Sons,oil,,,3192,Pending
MDM005888,2025-08-15,SCH0364,Goyal Rice Mill,Dal,1.04,BAG,4680,Pending
MDM002356,2025-10-06,SCH0435,Goyal Rice Mill,Rice,41.4,KG,1656,Pending
MDM006037,2025-12-09,SCH0210,Goyal Mill,Cooking Oil,0.464,SACK,2784,Paid
MDM004799,2025-11-18,SCH0561,Goyal Mill,Wheat,54400.0,G,1632,Due
MDM010682,2025-04-01,SCH0594,Singh Agro,Wheat,35.3,KG,,Cleared
MDM004593,2025-06-11,SCH0511,Kumar & Co.,Rice,,,464,Due
MDM008657,2025-07-09,SCH0187,S. Agro Works,Rice,,,792,Paid
MDM000164,2026-01-19,SCH0309,Sharma Traders Pvt Ltd,Cooking Oil,,,5064,
MDM011442,2025-06-27,SCH0519,Kumar & Co.,Rice,,,488,Cleared
MDM011657,2026-01-28,SCH0056,Sharma Traders,Dal,27.5,KG,2475,Due
MDM007381,2026-01-10,SCH0576,S. Agro Works,Wheat,,,993,Due
MDM006357,2025-06-05,SCH0021,Sharma & Sons,Dal,0.67,BAG,3015,
MDM009093,2025-11-23,SCH0177,Sharma Traders Pvt Ltd,Wheat,15300.0,G,459,Due
MDM005543,2025-04-13,SCH0321,S. Agro Works,Rice,,,908,Cleared
MDM006008,2026-01-08,SCH0090,Singh Agro,Rice,12200.0,G,488,
MDM007994,2025-09-13,SCH0119,Goyal Enterprises,Rice,42100.0,G,1684,Pending
MDM007639,2025-04-03,SCH0108,Sharma & Sons,Mustard Oil,49.8,KG,5976,Pending
MDM006794,2025-07-31,SCH0179,Singh Brothers,Rice,,,996,Due
MDM007759,2025-07-15,SCH0257,Sharma Traders Pvt Ltd,Rice,0.86,BAG_50KG,1720,Pending
MDM004838,2025-10-21,SCH0260,Sharma Traders Pvt Ltd,Rice,1.092,BORI,2184,Cleared
MDM002294,2025-05-28,SCH0526,Sharma & Sons,Dal,,,1773,Cleared
MDM006549,2025-06-19,SCH0259,Sharma Traders,Cooking Oil,10100.0,G,1212,Paid
MDM007899,2025-07-08,SCH0486,S. Agro Works,Wheat,51.3,KG,1539,Pending
MDM004482,2025-12-30,SCH0222,Singh Agro,Rice,29.3,KG,1172,Paid
MDM003717,2025-11-06,SCH0257,Goyal Rice Mill,Cooking Oil,57.7,KG,6924,Cleared
MDM006141,2025-10-28,SCH0541,Kumar General Store,Wheat,10300.0,G,309,Due
MDM009957,2025-07-24,SCH0552,Singh Agro,oil,34500.0,G,4140,Cleared
MDM001550,2026-01-04,SCH0325,S. Agro Works,Mustard Oil,1.012,BAG,6072,Pending
MDM002045,2025-11-08,SCH0122,Singh Brothers,Wheat,,,1677,Paid
MDM000768,2026-01-13,SCH0233,Kumar Supplies,Dal,50.7,KG,4563,Due
