record_id,date,school_id,grade,total_students,present_students,teacher_present,marked_by,attendance_rate,impossible_attendance_flag,proxy_attendance_flag,record_id_missing_flag
ATT0004628,2025-04-02,SCH0580,9,162,150,Present,Class Teacher,92.5925925925926,False,False,False
ATT0018009,2025-05-06,SCH0370,4,170,103,Present,Class Teacher,60.588235294117645,False,False,False
ATT0001320,2025-04-16,SCH0256,1,241,198,Present,Unknown,82.15767634854771,False,False,False
ATT0016591,2025-04-30,SCH0083,1,158,120,Present,Headmaster,75.9493670886076,False,False,False
,2026-01-30,SCH0345,2,222,177,Present,Clerk,79.72972972972973,False,False,True
ATT0007227,2025-04-14,SCH0256,5,111,82,Present,Admin,73.87387387387388,False,False,False
ATT0017368,2026-03-18,SCH0345,4,103,73,Present,Headmaster,70.87378640776699,False,False,False
ATT0012193,2026-03-04,SCH0427,5,141,86,Present,Headmaster,60.99290780141844,False,False,False
ATT0004530,2025-05-13,SCH0472,2,41,27,Present,Admin,65.85365853658537,False,False,False
ATT0011668,2025-08-15,SCH0578,5,82,75,Absent,Unknown,91.46341463414635,False,False,False
ATT0012381,2025-05-10,SCH0141,4,116,72,Present,Admin,62.06896551724138,False,False,False
ATT0009942,2026-07-03,SCH0002,1,278,269,Present,Clerk,96.76258992805755,False,False,False
ATT0006337,2025-12-13,SCH0307,2,135,126,Present,Class Teacher,93.33333333333333,False,False,False
ATT0006983,2025-05-18,SCH0448,1,281,281,Present,Headmaster,100.0,False,True,False
ATT0010067,2025-06-25,SCH0118,7,142,123,Present,Class Teacher,86.61971830985915,False,False,False
ATT0000918,2025-04-20,SCH0213,4,226,226,Present,Unknown,100.0,False,True,False
ATT0013289,2026-03-23,SCH0169,5,84,53,Present,Headmaster,63.095238095238095,False,False,False
ATT0000571,2025-07-19,SCH0068,3,296,211,Present,Class Teacher,71.28378378378379,False,False,False
ATT0003415,2025-10-06,SCH0055,2,206,197,Absent,Class Teacher,95.63106796116504,False,False,False
ATT0018901,2026-01-26,SCH0192,1,218,189,Present,Admin,86.69724770642202,False,False,False
ATT0014807,2025-10-23,SCH0556,5,247,160,Present,Admin,64.77732793522267,False,False,False
ATT0007032,2026-02-22,SCH0023,4,159,151,Present,Headmaster,94.9685534591195,False,False,False
ATT0006838,2025-10-23,SCH0521,2,163,136,Present,Headmaster,83.43558282208589,False,False,False
ATT0013879,2026-03-29,SCH0384,2,193,163,Unknown,Clerk,84.4559585492228,False,False,False
ATT0014027,2026-01-20,SCH0477,6,134,107,Present,Headmaster,79.8507462686567,False,False,False
ATT0014233,2025-06-09,SCH0585,6,134,134,Present,Clerk,100.0,False,False,False
ATT0002218,2025-07-19,SCH0520,3,297,237,Present,Unknown,79.7979797979798,False,False,False
ATT0017391,2025-11-15,SCH0494,3,300,217,Present,Class Teacher,72.33333333333334,False,False,False
ATT0002828,2025-07-10,SCH0343,2,213,177,Present,Headmaster,83.09859154929578,False,False,False
ATT0017968,2025-08-10,SCH0348,4,273,273,Present,Headmaster,100.0,False,True,False
ATT0004997,2025-11-16,SCH0449,2,228,228,Present,Unknown,100.0,False,True,False
ATT0003263,2025-08-07,SCH0207,1,293,196,Present,Headmaster,66.89419795221842,False,False,False
ATT0006839,2026-01-27,SCH0559,4,129,106,Present,Unknown,82.17054263565892,False,False,False
ATT0019379,2025-11-06,SCH0263,8,243,167,Present,Headmaster,68.72427983539094,False,False,False
ATT0005742,2025-12-27,SCH0341,5,57,47,Present,Unknown,82.45614035087719,False,False,False
ATT0000651,2025-05-26,SCH0300,10,157,96,Present,Headmaster,61.146496815286625,False,False,False
ATT0011095,2025-04-20,SCH0431,4,126,101,Unknown,Headmaster,80.15873015873017,False,False,False
ATT0015408,2025-08-14,SCH0332,1,191,140,Present,Headmaster,73.29842931937172,False,False,False
ATT0005396,2025-05-24,SCH0033,1,104,79,Present,Unknown,75.96153846153845,False,False,False
ATT0007083,2026-01-05,SCH0070,4,144,139,Present,Clerk,96.52777777777779,False,False,False
ATT0018408,2025-11-21,SCH0087,7,219,153,Present,Headmaster,69.86301369863014,False,False,False
ATT0003522,2025-08-17,SCH0413,1,264,264,Present,Admin,100.0,False,True,False
ATT0010923,2026-01-24,SCH0183,8,211,137,Present,Class Teacher,64.92890995260665,False,False,False
ATT0019180,2025-12-24,SCH0042,5,270,255,Unknown,Headmaster,94.44444444444444,False,False,False
ATT0004479,2025-04-02,SCH0201,1,92,63,Present,Clerk,68.47826086956522,False,False,False
ATT0005661,2025-05-09,SCH0293,4,73,47,Present,Admin,64.38356164383562,False,False,False
ATT0009789,2025-09-09,SCH0044,3,256,214,Present,Unknown,83.59375,False,False,False
ATT0000068,2026-03-30,SCH0576,5,189,145,Present,Admin,76.71957671957672,False,False,False
ATT0010777,2025-05-22,SCH0434,3,67,65,Present,Admin,97.01492537313433,False,False,False
ATT0013520,2025-09-21,SCH0123,5,135,135,Present,Headmaster,100.0,False,True,False
ATT0017022,2025-08-06,SCH0458,9,44,33,Present,Admin,75.0,False,False,False
ATT0003840,2025-09-28,SCH0236,3,126,88,Absent,Admin,69.84126984126983,False,False,False
ATT0015716,2025-11-20,SCH0413,6,175,147,Present,Headmaster,84.0,False,False,False
ATT0008306,2025-08-23,SCH0243,10,54,44,Issue,Clerk,81.48148148148148,False,False,False
ATT0000920,2026-12-02,SCH0191,2,116,132,Present,Unknown,,True,False,False
ATT0010702,2025-05-19,SCH0168,1,243,190,Absent,Unknown,78.18930041152264,False,False,False
ATT0000166,2025-05-21,SCH0010,3,226,164,Present,Admin,72.56637168141593,False,False,False
ATT0016932,2025-06-10,SCH0393,1,129,122,Present,Admin,94.57364341085271,False,False,False
ATT0006645,2025-10-11,SCH0052,2,80,57,Unknown,Unknown,71.25,False,False,False
ATT0014335,2025-12-27,SCH0479,4,72,66,Absent,Class Teacher,91.66666666666666,False,False,False
ATT0016286,2025-05-21,SCH0295,1,206,184,Present,Admin,89.32038834951457,False,False,False
ATT0014283,2026-04-02,SCH0311,6,266,167,Present,Headmaster,62.78195488721805,False,False,False
ATT0004595,2025-05-26,SCH0029,4,109,97,Present,Headmaster,88.9908256880734,False,False,False
ATT0010699,2025-05-21,SCH0465,3,232,202,Present,Headmaster,87.06896551724138,False,False,False
ATT0013300,2025-07-07,SCH0485,3,150,106,Present,Clerk,70.66666666666667,False,False,False
ATT0002851,2026-04-03,SCH0379,4,113,93,Present,Headmaster,82.30088495575221,False,False,False
ATT0012639,2025-03-05,SCH0004,8,151,164,Absent,Admin,,True,False,False
ATT0004461,2025-09-16,SCH0256,4,99,67,Present,Clerk,67.67676767676768,False,False,False
ATT0014909,2026-02-25,SCH0295,4,156,144,Present,Headmaster,92.3076923076923,False,False,False
ATT0006624,2025-10-22,SCH0123,2,240,217,Present,Clerk,90.41666666666667,False,False,False
ATT0009307,2025-12-11,SCH0221,3,75,48,Present,Unknown,64.0,False,False,False
ATT0019190,2026-03-17,SCH0249,8,102,99,Present,Admin,97.05882352941177,False,False,False
ATT0008491,2025-07-20,SCH0081,6,143,112,Present,Admin,78.32167832167832,False,False,False
ATT0009868,2025-04-07,SCH0491,8,77,58,Absent,Admin,75.32467532467533,False,False,False
ATT0002736,2026-01-12,SCH0546,1,191,140,Present,Clerk,73.29842931937172,False,False,False
ATT0005670,2025-06-02,SCH0589,4,194,156,Absent,Headmaster,80.41237113402062,False,False,False
ATT0012032,2025-06-06,SCH0095,8,243,160,Present,Admin,65.84362139917695,False,False,False
ATT0002379,2025-12-31,SCH0198,1,265,240,Present,Unknown,90.56603773584906,False,False,False
ATT0015624,2025-11-27,SCH0502,5,249,149,Present,Clerk,59.83935742971887,False,False,False
ATT0004173,2026-03-31,SCH0495,3,238,188,Present,Headmaster,78.99159663865547,False,False,False
ATT0012392,2026-11-02,SCH0098,3,204,165,Present,Headmaster,80.88235294117648,False,False,False
ATT0012743,2025-06-08,SCH0144,5,149,107,Present,Unknown,71.81208053691275,False,False,False
ATT0016104,2025-05-02,SCH0590,6,182,143,Present,Clerk,78.57142857142857,False,False,False
ATT0018619,2026-03-21,SCH0498,5,205,135,Present,Clerk,65.85365853658537,False,False,False
ATT0014011,2025-10-25,SCH0212,1,280,224,Present,Clerk,80.0,False,False,False
ATT0000366,2025-04-06,SCH0170,1,89,54,Present,Headmaster,60.67415730337079,False,False,False
ATT0002104,2026-03-29,SCH0055,9,297,297,Present,Headmaster,100.0,False,True,False
ATT0000690,2025-08-22,SCH0476,2,214,175,Present,Headmaster,81.77570093457945,False,False,False
ATT0018706,2026-07-02,SCH0555,1,136,111,Present,Class Teacher,81.61764705882352,False,False,False
,2026-01-25,SCH0239,10,112,112,Present,Headmaster,100.0,False,True,True
ATT0005711,2025-12-05,SCH0130,1,152,146,Present,Admin,96.05263157894737,False,False,False
ATT0016035,2025-04-23,SCH0373,7,148,128,Unknown,Headmaster,86.48648648648648,False,False,False
ATT0015229,2026-02-11,SCH0003,2,292,193,Present,Unknown,66.0958904109589,False,False,False
ATT0001094,2025-11-19,SCH0432,10,177,154,Absent,Admin,87.00564971751412,False,False,False
ATT0006719,2025-07-10,SCH0576,3,101,76,Present,Unknown,75.24752475247524,False,False,False
ATT0015900,2025-06-30,SCH0207,8,210,177,Present,Headmaster,84.28571428571429,False,False,False
ATT0016545,2025-10-07,SCH0396,4,136,125,Present,Unknown,91.91176470588235,False,False,False
ATT0000204,2025-04-15,SCH0207,4,261,215,Present,Clerk,82.37547892720306,False,False,False
ATT0018641,2026-01-10,SCH0250,1,185,185,Present,Headmaster,100.0,False,False,False
ATT0019736,2025-11-19,SCH0370,3,143,88,Present,Unknown,61.53846153846154,False,False,False
ATT0004934,2025-08-15,SCH0512,2,297,251,Present,Headmaster,84.51178451178451,False,False,False
ATT0010007,2026-01-12,SCH0477,10,294,260,Present,Headmaster,88.43537414965986,False,False,False
ATT0001231,2025-09-15,SCH0057,4,109,77,Present,Admin,70.64220183486239,False,False,False
ATT0015797,2025-06-12,SCH0102,3,176,125,Present,Headmaster,71.02272727272727,False,False,False
ATT0007958,2026-03-01,SCH0454,4,211,211,Present,Headmaster,100.0,False,True,False
ATT0019868,2026-01-13,SCH0285,10,93,81,Present,Admin,87.09677419354838,False,False,False
ATT0018615,2025-08-12,SCH0238,5,146,134,Present,Class Teacher,91.78082191780823,False,False,False
ATT0017738,2025-07-07,SCH0144,8,128,95,Present,Clerk,74.21875,False,False,False
ATT0004252,2026-03-07,SCH0416,2,183,148,Present,Admin,80.87431693989072,False,False,False
ATT0015021,2026-01-29,SCH0213,8,194,171,Present,Clerk,88.14432989690721,False,False,False
ATT0013441,2025-07-05,SCH0262,5,135,94,Present,Headmaster,69.62962962962963,False,False,False
ATT0012227,2025-08-26,SCH0501,2,175,155,Absent,Unknown,88.57142857142857,False,False,False
ATT0004335,2025-06-24,SCH0073,9,186,157,Present,Class Teacher,84.40860215053763,False,False,False
ATT0010745,2026-03-16,SCH0158,2,236,186,Present,Headmaster,78.8135593220339,False,False,False
ATT0016768,2025-12-07,SCH0396,4,69,69,Present,Unknown,100.0,False,True,False
ATT0013681,2026-03-23,SCH0482,10,254,194,Present,Unknown,76.37795275590551,False,False,False
ATT0007486,2025-07-29,SCH0485,9,269,239,Present,Admin,88.84758364312268,False,False,False
ATT0012946,2025-12-27,SCH0258,7,100,76,Present,Class Teacher,76.0,False,False,False
ATT0004887,2025-11-11,SCH0103,7,262,179,Present,Headmaster,68.32061068702289,False,False,False
ATT0000858,2025-11-10,SCH0415,9,250,225,Issue,Headmaster,90.0,False,False,False
ATT0016755,2026-03-22,SCH0213,1,258,207,Present,Headmaster,80.23255813953489,False,False,False
ATT0006540,2026-01-01,SCH0211,6,108,104,Present,Headmaster,96.29629629629629,False,False,False
ATT0017207,2025-11-24,SCH0570,1,200,123,Present,Unknown,61.5,False,False,False
ATT0012683,2025-08-07,SCH0368,5,276,189,Present,Clerk,68.47826086956522,False,False,False
ATT0010540,2025-05-04,SCH0082,10,259,216,Present,Class Teacher,83.3976833976834,False,False,False
ATT0008842,2025-04-23,SCH0287,2,63,39,Present,Clerk,61.904761904761905,False,False,False
ATT0006860,2025-06-17,SCH0347,4,294,269,Absent,Admin,91.49659863945578,False,False,False
ATT0010974,2025-09-18,SCH0219,5,58,38,Issue,Clerk,65.51724137931035,False,False,False
ATT0017250,2025-04-25,SCH0429,3,167,131,Present,Clerk,78.44311377245509,False,False,False
ATT0010626,2025-09-29,SCH0404,9,264,241,Present,Clerk,91.28787878787878,False,False,False
ATT0000955,2025-11-13,SCH0510,6,260,198,Present,Clerk,76.15384615384615,False,False,False
ATT0007405,2026-12-01,SCH0504,3,200,158,Present,Headmaster,79.0,False,False,False
ATT0005945,2025-04-09,SCH0431,6,261,228,Absent,Class Teacher,87.35632183908046,False,False,False
ATT0017000,2025-11-26,SCH0283,5,218,133,Present,Headmaster,61.00917431192661,False,False,False
ATT0000054,2025-07-17,SCH0586,3,168,122,Present,Headmaster,72.61904761904762,False,False,False
ATT0006411,2025-08-10,SCH0210,6,234,234,Present,Headmaster,100.0,False,True,False
ATT0003517,2026-02-22,SCH0188,4,93,93,Present,Unknown,100.0,False,True,False
ATT0011749,2025-09-06,SCH0556,7,173,115,Present,Admin,66.47398843930635,False,False,False
ATT0000490,2026-02-03,SCH0331,4,281,208,Present,Admin,74.02135231316726,False,False,False
ATT0013146,2025-12-08,SCH0053,10,270,203,Present,Class Teacher,75.18518518518519,False,False,False
ATT0015936,2025-10-27,SCH0136,5,65,43,Present,Class Teacher,66.15384615384615,False,False,False
ATT0018795,2025-07-28,SCH0286,5,293,268,Present,Headmaster,91.46757679180887,False,False,False
ATT0011706,2025-05-27,SCH0556,8,58,40,Present,Headmaster,68.96551724137932,False,False,False
ATT0002973,2025-10-15,SCH0377,5,261,220,Present,Unknown,84.2911877394636,False,False,False
ATT0019241,2025-05-11,SCH0250,5,299,270,Present,Unknown,90.3010033444816,False,False,False
ATT0002943,2025-10-29,SCH0127,6,223,223,Present,Class Teacher,100.0,False,False,False
ATT0003164,2025-11-07,SCH0238,3,266,163,Present,Clerk,61.278195488721806,False,False,False
ATT0002619,2025-10-16,SCH0122,2,288,233,Unknown,Headmaster,80.90277777777779,False,False,False
ATT0008236,2026-01-31,SCH0101,7,228,195,Present,Headmaster,85.52631578947368,False,False,False
ATT0011619,2025-06-22,SCH0236,1,78,50,Present,Unknown,64.1025641025641,False,False,False
ATT0011764,2025-04-16,SCH0565,3,203,141,Present,Clerk,69.45812807881774,False,False,False
ATT0011578,2025-08-15,SCH0473,3,64,43,Absent,Unknown,67.1875,False,False,False
ATT0002855,2026-11-01,SCH0426,1,113,86,Present,Headmaster,76.10619469026548,False,False,False
ATT0003440,2025-05-01,SCH0126,5,74,51,Absent,Unknown,68.91891891891892,False,False,False
ATT0001893,2025-09-19,SCH0029,3,194,124,Present,Admin,63.91752577319587,False,False,False
ATT0015769,2025-04-29,SCH0516,2,117,100,Present,Headmaster,85.47008547008546,False,False,False
ATT0013007,2025-08-15,SCH0154,9,276,207,Present,Unknown,75.0,False,False,False
ATT0011768,2025-12-17,SCH0207,4,174,147,Present,Headmaster,84.48275862068965,False,False,False
ATT0000671,2025-07-12,SCH0104,3,125,125,Present,Unknown,100.0,False,False,False
ATT0015241,2025-12-19,SCH0058,7,290,273,Present,Headmaster,94.13793103448276,False,False,False
ATT0014897,2025-04-05,SCH0048,7,247,230,Present,Class Teacher,93.11740890688259,False,False,False
ATT0009472,2026-02-16,SCH0295,1,62,45,Present,Class Teacher,72.58064516129032,False,False,False
ATT0018186,2026-03-24,SCH0376,3,129,89,Present,Headmaster,68.9922480620155,False,False,False
ATT0000898,2025-05-23,SCH0536,4,173,137,Absent,Admin,79.1907514450867,False,False,False
ATT0003307,2026-03-22,SCH0277,4,165,114,Present,Headmaster,69.0909090909091,False,False,False
ATT0008027,2025-10-17,SCH0080,6,151,112,Present,Admin,74.17218543046357,False,False,False
ATT0010859,2025-10-04,SCH0160,5,215,146,Present,Admin,67.90697674418604,False,False,False
ATT0002891,2025-12-13,SCH0310,8,226,211,Absent,Unknown,93.36283185840708,False,False,False
ATT0014395,2025-06-08,SCH0268,3,111,98,Present,Clerk,88.28828828828829,False,False,False
ATT0017489,2025-08-17,SCH0310,8,227,164,Present,Clerk,72.24669603524228,False,False,False
ATT0008398,2026-07-03,SCH0526,6,48,31,Present,Headmaster,64.58333333333334,False,False,False
ATT0014006,2026-01-08,SCH0399,3,187,165,Present,Headmaster,88.23529411764706,False,False,False
ATT0016387,2025-12-29,SCH0215,5,247,202,Present,Headmaster,81.78137651821862,False,False,False
ATT0014163,2025-04-06,SCH0320,8,94,94,Present,Class Teacher,100.0,False,True,False
ATT0011997,2026-02-14,SCH0150,5,273,281,Present,Clerk,,True,False,False
ATT0000635,2025-05-02,SCH0059,6,70,87,Present,Headmaster,,True,False,False
ATT0012509,2025-04-02,SCH0412,3,275,286,Present,Headmaster,,True,False,False
ATT0016916,2025-10-29,SCH0205,6,72,58,Present,Admin,80.55555555555556,False,False,False
ATT0006477,2026-03-23,SCH0239,1,53,42,Present,Class Teacher,79.24528301886792,False,False,False
ATT0015170,2025-08-12,SCH0425,9,287,302,Absent,Class Teacher,,True,False,False
ATT0004178,2025-06-27,SCH0158,3,268,214,Present,Headmaster,79.8507462686567,False,False,False
ATT0019214,2025-06-18,SCH0192,2,78,64,Absent,Headmaster,82.05128205128204,False,False,False
ATT0011065,2025-06-24,SCH0090,2,77,53,Present,Clerk,68.83116883116884,False,False,False
ATT0010532,2026-03-31,SCH0546,3,280,224,Present,Admin,80.0,False,False,False
ATT0005992,2025-12-18,SCH0340,10,253,206,Present,Class Teacher,81.42292490118577,False,False,False
ATT0017376,2026-01-12,SCH0361,10,295,274,Present,Clerk,92.88135593220339,False,False,False
ATT0002582,2025-12-31,SCH0555,2,202,202,Present,Headmaster,100.0,False,False,False
ATT0019060,2025-12-28,SCH0006,3,192,121,Present,Headmaster,63.020833333333336,False,False,False
ATT0012000,2025-11-14,SCH0474,3,247,224,Present,Headmaster,90.68825910931174,False,False,False
ATT0008386,2025-11-04,SCH0455,4,54,66,Present,Clerk,,True,False,False
ATT0010675,2025-09-15,SCH0202,3,292,231,Present,Unknown,79.1095890410959,False,False,False
ATT0009448,2025-08-28,SCH0330,8,112,79,Present,Headmaster,70.53571428571429,False,False,False
ATT0002105,2025-04-26,SCH0511,4,75,61,Present,Headmaster,81.33333333333333,False,False,False
ATT0017937,2025-12-27,SCH0423,10,172,126,Present,Class Teacher,73.25581395348837,False,False,False
ATT0003765,2025-10-10,SCH0570,2,289,223,Present,Headmaster,77.16262975778547,False,False,False
ATT0004235,2026-03-15,SCH0294,2,101,101,Present,Headmaster,100.0,False,True,False
ATT0004995,2025-06-14,SCH0205,4,81,53,Present,Class Teacher,65.4320987654321,False,False,False
ATT0005058,2026-02-24,SCH0298,1,46,36,Present,Headmaster,78.26086956521739,False,False,False
ATT0017043,2026-01-11,SCH0336,5,111,117,Absent,Headmaster,,True,False,False
ATT0004435,2025-12-14,SCH0428,3,245,245,Present,Headmaster,100.0,False,True,False
ATT0011677,2025-06-21,SCH0147,2,67,41,Present,Headmaster,61.19402985074627,False,False,False
ATT0000718,2025-06-14,SCH0502,5,121,111,Present,Headmaster,91.73553719008265,False,False,False
ATT0003817,2026-02-13,SCH0131,7,231,196,Absent,Headmaster,84.84848484848484,False,False,False
ATT0006774,2025-10-23,SCH0498,8,219,143,Present,Headmaster,65.29680365296804,False,False,False
ATT0011187,2025-10-19,SCH0037,10,235,235,Present,Unknown,100.0,False,True,False
ATT0010739,2026-03-30,SCH0435,7,100,63,Absent,Clerk,63.0,False,False,False
ATT0014672,2025-06-12,SCH0049,7,70,56,Absent,Headmaster,80.0,False,False,False
ATT0009814,2025-12-13,SCH0134,4,228,199,Present,Admin,87.28070175438597,False,False,False
ATT0009289,2026-02-04,SCH0498,9,252,162,Present,Class Teacher,64.28571428571429,False,False,False
ATT0006812,2025-08-18,SCH0530,2,125,87,Absent,Class Teacher,69.6,False,False,False
